C207,C208,C203,C366,C366_1,C366_2,C310,C311,C312,C313,C317,C317A,C335,C318_T,C328_T,whoraT,C331,INGTOT,INGTOTP,ingtrabw,I339_1,I342,I345_1,I348,INGTOT_log,INGTOTP_log,INGTRABW_log,SEGURO1,C361_1,C361_5,C364_1,C364_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,whoraT_missing_flag,C318_T_missing_flag,whoraT_outlier_flag,INGTOT_outlier_flag,INGTRABW_outlier_flag,sexo_mujer,sexo_hombre,edad,grupo_edad,joven,adulto_mayor,jefe_hogar,conyuge,hijo_hogar,tiene_discapacidad,cantidad_limitaciones,lengua_materna_indigena,autoidentificacion_indigena,autoidentificacion_afro,autoidentificacion_mestizo,nivel_educativo_ord,educacion_basica_o_menos,secundaria_completa,superior_incompleta,superior_completa,universitaria_completa_o_mas,educacion_superior,brecha_educativa_baja,grupo_educativo,trabajador_independiente,trabajador_dependiente,empleador,trabajador_hogar,trabajador_familiar_no_remunerado,sector_publico,sector_privado,empresa_registrada_sunat,empresa_no_registrada_sunat,lleva_libros_contables,posible_informalidad,empresa_pequena,empresa_mediana_grande,busca_otro_empleo,horas_totales,horas_principal,horas_secundaria,trabaja_menos_35h,trabaja_mas_48h,sobrejornada,brecha_horas_normal,tiene_seguro_salud,tiene_essalud,tiene_sis,tiene_afp,tiene_snp,tiene_pension,proteccion_social_completa,ingreso_total,ingreso_principal,ingreso_laboral,ingreso_total_log,ingreso_principal_log,ingreso_laboral_log,ingreso_por_hora,ingreso_por_hora_log,ingreso_secundario_total,tiene_ingreso_secundario,proporcion_ingreso_principal,dependencia_ingreso_principal,bajo_ingreso_relativo,alto_ingreso_relativo,ingreso_cero,ingreso_outlier
1,58.0,1,6,5, ,3,5,3,2,1,3,2,40.0,,48.0,48.0,1819.0,1819.0,1819.0,1819.0,,,,7.506591780070841,7.506591780070841,7.506591780070841,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,58.0,55_64,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,0,1,0,1,1,0,0,48.0,40.0,0.0,0,0,0,0.0,1,0,1,0,0,0,0,1819.0,1819.0,1819.0,7.506591780070841,7.506591780070841,7.506591780070841,8.751924557351808,2.277464656028436,0.0,0,1.0,1,0,0,0,0
1,62.0,1,11,5, ,2, ,2,2,1,3,2,84.0,,84.0,,1242.0,1242.0,1242.0,,882.0,,,7.125283091510712,7.125283091510712,7.125283091510712,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,62.0,55_64,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,1,0,0,0,0,0,0,1,0,0,0,1,0,0,84.0,84.0,0.0,0,1,1,,1,1,0,1,0,1,1,1242.0,1242.0,1242.0,7.125283091510712,7.125283091510712,7.125283091510712,3.414714615638403,1.4849431922471854,882.0,1,1.0,1,0,0,0,0
1,38.0,3,6,5, ,3,5,2,2,1,18,2,63.0,,63.0,,1516.0,1516.0,1516.0,1516.0,,,,7.324489979348532,7.324489979348532,7.324489979348532,5,2,1,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0,1,38.0,35_44,0,0,0,0,1,0,0,0,1,0,0,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,1,0,0,63.0,63.0,0.0,0,1,1,,1,0,1,0,0,0,0,1516.0,1516.0,1516.0,7.324489979348532,7.324489979348532,7.324489979348532,5.557388467319183,1.88059242419933,0.0,0,1.0,1,0,0,0,0
1,22.0,1,6,5, ,3,5,1, ,1,11,2,40.0,,40.0,,1025.0,1025.0,1025.0,1025.0,,,,6.933423025730715,6.933423025730715,6.933423025730715,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,22.0,14_24,1,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,1,0,0,40.0,40.0,0.0,0,0,0,,0,0,0,0,0,0,0,1025.0,1025.0,1025.0,6.933423025730715,6.933423025730715,6.933423025730715,5.918013856812934,1.9341287135214895,0.0,0,1.0,1,0,0,0,0
1,66.0,1,11,5, ,3,2, , ,5,9998,2,0.0,,45.0,45.0,1600.0,1600.0,1650.0,1600.0,,,,7.378383712996714,7.378383712996714,7.409136443920128,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,66.0,65_mas,0,1,1,0,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,1,0,0,0,0,0,0,1,0,45.0,0.0,0.0,0,0,0,0.0,1,1,0,1,0,1,1,1600.0,1600.0,1650.0,7.378383712996714,7.378383712996714,7.409136443920128,8.46805234795997,2.247923220571811,0.0,0,1.0,1,0,0,0,0
2,24.0,4,6,5, ,3,5,3,2,1,2,2,8.0,,8.0,,217.0,217.0,217.0,217.0,,,,5.384495062789089,5.384495062789089,5.384495062789089,5,2,1,2,2,2,2,2,2,2,2,10,6,0,0,0,0,0,1,0,24.0,14_24,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,0,1,0,1,1,0,0,8.0,8.0,0.0,1,0,0,,1,0,1,0,0,0,0,217.0,217.0,217.0,5.384495062789089,5.384495062789089,5.384495062789089,6.264434180138568,1.9829904110075944,0.0,0,1.0,1,1,0,0,0
1,34.0,2,9,3, ,3,5,1, ,2,50,2,46.0,,46.0,,2000.0,2000.0,2501.0,2000.0,,,,7.601402334583733,7.601402334583733,7.824845691026856,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,34.0,25_34,0,0,0,1,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,1,0,0,46.0,46.0,0.0,0,0,0,,1,1,0,1,0,1,1,2000.0,2000.0,2501.0,7.601402334583733,7.601402334583733,7.824845691026856,12.556481574455264,2.60686477793347,0.0,0,1.0,1,0,0,0,0
1,46.0,3,6,5, ,3,5,1, ,3,80,2,54.0,,54.0,,1800.0,1800.0,2250.0,1800.0,,,,7.496097345175956,7.496097345175956,7.719129840906732,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,46.0,45_54,0,0,0,0,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,0,1,0,54.0,54.0,0.0,0,1,0,,1,1,0,1,0,1,1,1800.0,1800.0,2250.0,7.496097345175956,7.496097345175956,7.719129840906732,9.62278675904542,2.363001388080955,0.0,0,1.0,1,0,0,0,0
1,54.0,1,6,5, ,2, ,3,2,1,1,2,30.0,8.0,38.0,,847.0,607.0,847.0,,607.0,,240.0,6.742880635791903,6.410174881966167,6.742880635791903,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,54.0,45_54,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,38.0,30.0,8.0,0,0,0,,1,1,0,1,0,1,1,847.0,607.0,847.0,6.742880635791903,6.410174881966167,6.742880635791903,5.1476844536282975,1.8160754993149808,847.0,1,0.7166469893742621,0,1,0,0,0
1,51.0,1,6,5, ,2, ,3,2,1,1,2,66.0,,66.0,,1908.0,1908.0,1908.0,,1908.0,,,7.554334823725748,7.554334823725748,7.554334823725748,5,2,1,2,1,2,2,2,2,2,2,10,9,0,0,0,0,0,0,1,51.0,45_54,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,66.0,66.0,0.0,0,1,1,,1,0,1,0,1,1,1,1908.0,1908.0,1908.0,7.554334823725748,7.554334823725748,7.554334823725748,6.676464413184966,2.038159078293522,1908.0,1,1.0,1,0,0,0,0
1,68.0,1,9,3, ,3,5,1, ,4,120,2,40.0,,40.0,,3200.0,3200.0,4184.0,3200.0,,,,8.071218539969863,8.071218539969863,8.339261982923576,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,68.0,65_mas,0,1,1,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,0,40.0,40.0,0.0,0,0,0,,1,1,0,0,1,1,1,3200.0,3200.0,4184.0,8.071218539969863,8.071218539969863,8.339261982923576,24.157043879907626,3.225137932079956,0.0,0,1.0,1,0,1,0,0
2,27.0,2,9,3, ,3,5,1, ,5,5000,2,36.0,,36.0,,1640.0,1640.0,2065.0,1500.0,,,,7.403061091090091,7.403061091090091,7.633369649679584,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,27.0,25_34,1,0,0,1,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,0,36.0,36.0,0.0,0,0,0,,1,1,0,1,0,1,1,1640.0,1640.0,2065.0,7.403061091090091,7.403061091090091,7.633369649679584,13.247369771619194,2.656572312247917,0.0,0,1.0,1,0,0,0,0
1,66.0,1,11,5, ,1, ,1, ,1,4,2,40.0,,40.0,,5000.0,5000.0,5000.0,,5000.0,,,8.517393171418904,8.517393171418904,8.517393171418904,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,66.0,65_mas,0,1,1,0,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,0,1,0,0,0,0,1,0,0,0,1,0,0,40.0,40.0,0.0,0,0,0,,1,1,0,0,1,1,1,5000.0,5000.0,5000.0,8.517393171418904,8.517393171418904,8.517393171418904,28.86836027713626,3.3967997354127544,5000.0,1,1.0,1,0,1,0,0
2,62.0,2,6,5, ,2, ,3,2,1,1,2,52.0,,52.0,,704.0,704.0,704.0,,554.0,,,6.558197802812269,6.558197802812269,6.558197802812269,6,2,2,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,1,0,62.0,55_64,0,0,0,1,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,52.0,52.0,0.0,0,1,0,,0,0,0,0,0,0,0,704.0,704.0,704.0,6.558197802812269,6.558197802812269,6.558197802812269,3.126665482323681,1.4174696915908065,554.0,1,1.0,1,1,0,0,0
2,42.0,2,11,5, ,3,5,1, ,5,600,2,48.0,,48.0,,4500.0,4500.0,5625.0,4500.0,,,,8.412054873292933,8.412054873292933,8.635153989049803,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,42.0,35_44,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,0,1,1,0,0,0,0,1,0,48.0,48.0,0.0,0,0,0,,1,1,0,1,0,1,1,4500.0,4500.0,5625.0,8.412054873292933,8.412054873292933,8.635153989049803,27.06408775981524,3.33449074331627,0.0,0,1.0,1,0,1,0,0
1,53.0,1,6,5, ,3,5,1, ,3,100,2,40.0,,40.0,,2000.0,2000.0,2083.0,2000.0,,,,7.601402334583733,7.601402334583733,7.642044402873258,1,1,2,2,1,2,2,2,2,2,2,10,5,0,0,0,0,0,0,1,53.0,45_54,0,0,1,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,0,1,0,40.0,40.0,0.0,0,0,0,,1,1,0,0,1,1,1,2000.0,2000.0,2083.0,7.601402334583733,7.601402334583733,7.642044402873258,12.026558891454966,2.5669902650424854,0.0,0,1.0,1,0,0,0,0
2,28.0,3,9,3, ,3,5,2,2,1,8,1,22.0,5.0,30.0,30.0,970.0,520.0,970.0,520.0,,,450.0,6.878326468291325,6.255750041753367,6.878326468291325,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,28.0,25_34,1,0,0,0,1,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,1,0,1,30.0,22.0,5.0,1,0,0,0.0,1,0,1,0,0,0,0,970.0,520.0,970.0,6.878326468291325,6.255750041753367,6.878326468291325,7.467282525019245,2.136209621886517,450.0,1,0.5360824742268041,0,1,0,0,0
1,43.0,1,6,5, ,2, ,3,2,1,1,2,60.0,,60.0,,1458.0,1458.0,1458.0,,1458.0,,,7.285506548522785,7.285506548522785,7.285506548522785,5,2,1,2,2,2,2,2,2,2,2,10,6,0,0,0,0,0,0,1,43.0,35_44,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,60.0,60.0,0.0,0,1,0,,1,0,1,0,0,0,0,1458.0,1458.0,1458.0,7.285506548522785,7.285506548522785,7.285506548522785,5.612009237875289,1.8888875770956253,1458.0,1,1.0,1,0,0,0,0
1,21.0,3,9,3, ,3,5,3,2,1,2,1,35.0,,35.0,,1732.0,1732.0,1732.0,1732.0,,,,7.457609289715606,7.457609289715606,7.457609289715606,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,21.0,14_24,1,0,0,0,1,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,0,1,0,0,0,0,1,0,1,0,1,1,0,1,35.0,35.0,0.0,0,0,0,,1,0,1,0,0,0,0,1732.0,1732.0,1732.0,7.457609289715606,7.457609289715606,7.457609289715606,11.428571428571429,2.5199979695992702,0.0,0,1.0,1,0,0,0,0
2,40.0,2,5,4, ,2, ,3,2,1,3,1,2.0,,2.0,,43.0,43.0,43.0,,30.0,,,3.784189633918261,3.784189633918261,3.784189633918261,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,40.0,35_44,0,0,0,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,Secundaria incompleta,1,0,0,0,0,0,0,0,1,0,1,1,0,1,2.0,2.0,0.0,1,0,0,,1,0,1,0,0,0,0,43.0,43.0,43.0,3.784189633918261,3.784189633918261,3.784189633918261,4.965357967667436,1.7859690650933506,30.0,1,1.0,1,1,0,0,0
2,47.0,2,10,3, ,2, ,3,2,1,1,2,16.0,,20.0,20.0,2298.0,2298.0,2298.0,,2298.0,,,7.740229524763182,7.740229524763182,7.740229524763182,4,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,47.0,45_54,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,1,1,1,0,Superior universitaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,20.0,16.0,0.0,1,0,0,0.0,1,0,0,0,0,0,0,2298.0,2298.0,2298.0,7.740229524763182,7.740229524763182,7.740229524763182,26.53579676674365,3.3154868588036424,2298.0,1,1.0,1,0,0,0,0
1,50.0,1,6,5, ,3,5,1, ,1,4,1,48.0,,48.0,,1819.0,1819.0,1819.0,1819.0,,,,7.506591780070841,7.506591780070841,7.506591780070841,5,2,1,2,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,50.0,45_54,0,0,1,0,0,0,0,1,1,0,0,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,1,0,1,48.0,48.0,0.0,0,0,0,,1,0,1,0,1,1,1,1819.0,1819.0,1819.0,7.506591780070841,7.506591780070841,7.506591780070841,8.751924557351808,2.277464656028436,0.0,0,1.0,1,0,0,0,0
2,26.0,3,8,1, ,2, ,3,2,1,1,2,48.0,,48.0,,1309.0,1309.0,1309.0,,1179.0,,,7.177782416195197,7.177782416195197,7.177782416195197,6,2,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,26.0,25_34,1,0,0,0,1,0,0,0,0,0,1,8,0,0,0,1,0,1,0,Superior no universitaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,48.0,48.0,0.0,0,0,0,,0,0,0,1,0,1,0,1309.0,1309.0,1309.0,7.177782416195197,7.177782416195197,7.177782416195197,6.298113933795227,1.987615949538768,1179.0,1,1.0,1,0,0,0,0
2,63.0,2,11,5, ,3,2, , ,5,1000,2,36.0,,36.0,,6104.0,6104.0,6654.0,6000.0,,,,8.716863386544805,8.716863386544805,8.803123730829212,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,63.0,55_64,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,1,1,1,0,Posgrado,0,1,0,0,0,1,0,0,0,0,0,0,1,0,36.0,36.0,0.0,0,0,0,,1,1,0,1,0,1,1,6104.0,6104.0,6654.0,8.716863386544805,8.716863386544805,8.803123730829212,42.68668206312548,3.777043297372421,0.0,0,1.0,1,0,1,0,0
1,67.0,1,4,5, ,2, ,3,2,1,2,2,21.0,6.0,27.0,,240.0,240.0,240.0,,240.0,,,5.484796933490655,5.484796933490655,5.484796933490655,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,67.0,65_mas,0,1,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,Primaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,27.0,21.0,6.0,1,0,0,,1,0,1,0,0,0,0,240.0,240.0,240.0,5.484796933490655,5.484796933490655,5.484796933490655,2.052861175263023,1.1160792411378169,240.0,1,1.0,1,1,0,0,0
2,37.0,1,6,5, ,3,5,3,2,1,4,2,46.0,,46.0,,1559.0,1559.0,1559.0,1299.0,,,,7.352441100243583,7.352441100243583,7.352441100243583,5,2,1,2,2,2,2,2,2,2,2,10,6,0,0,0,0,0,1,0,37.0,35_44,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,0,1,0,1,1,0,0,46.0,46.0,0.0,0,0,0,,1,0,1,0,0,0,0,1559.0,1559.0,1559.0,7.352441100243583,7.352441100243583,7.352441100243583,7.827091073400943,2.177825523578723,0.0,0,1.0,1,0,0,0,0
1,37.0,1,6,5, ,3,5,1, ,5,1200,2,45.0,,45.0,,1500.0,1500.0,1800.0,1500.0,,,,7.313886831633462,7.313886831633462,7.496097345175956,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,37.0,35_44,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,0,1,0,45.0,45.0,0.0,0,0,0,,1,1,0,1,0,1,1,1500.0,1500.0,1800.0,7.313886831633462,7.313886831633462,7.496097345175956,9.237875288683602,2.326094106742564,0.0,0,1.0,1,0,0,0,0
2,53.0,1,6,5, ,2, ,3,2,1,1,2,70.0,,70.0,,408.0,408.0,408.0,,408.0,,,6.013715156042802,6.013715156042802,6.013715156042802,1,1,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,53.0,45_54,0,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,0,70.0,70.0,0.0,0,1,1,,1,1,0,0,0,0,0,408.0,408.0,408.0,6.013715156042802,6.013715156042802,6.013715156042802,1.346090399208182,0.8527502828257147,408.0,1,1.0,1,1,0,0,0
1,79.0,1,7,5, ,2, ,2,2,1,1,2,66.0,,66.0,,1735.0,1735.0,1735.0,,1735.0,,,7.459338895220296,7.459338895220296,7.459338895220296,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,79.0,65_mas,0,1,1,0,0,0,0,0,0,0,1,7,0,0,1,0,0,1,0,Superior no universitaria,1,0,0,0,0,0,0,1,0,0,0,1,0,0,66.0,66.0,0.0,0,1,1,,1,0,1,0,0,0,0,1735.0,1735.0,1735.0,7.459338895220296,7.459338895220296,7.459338895220296,6.071103646161382,1.9560165704359591,1735.0,1,1.0,1,0,0,0,0
2,71.0,1,12,2, ,2, ,2,2,1,1,2,4.0,,10.0,10.0,1239.0,1239.0,1239.0,,1239.0,,,7.122866658599083,7.122866658599083,7.122866658599083,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,71.0,65_mas,0,1,1,0,0,0,0,0,0,0,1,12,0,0,0,1,1,1,0,Posgrado,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10.0,4.0,0.0,1,0,0,0.0,1,1,0,1,0,1,1,1239.0,1239.0,1239.0,7.122866658599083,7.122866658599083,7.122866658599083,28.61431870669746,3.388257984456626,1239.0,1,1.0,1,0,0,0,0
2,28.0,3,10,4, ,3,5,1, ,4,200,2,40.0,,40.0,,1700.0,1700.0,1771.0,1700.0,,,,7.438971592395862,7.438971592395862,7.479864131165026,6,2,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,28.0,25_34,1,0,0,0,1,0,0,0,0,0,1,10,0,0,0,1,1,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,0,1,0,40.0,40.0,0.0,0,0,0,,0,0,0,1,0,1,0,1700.0,1700.0,1771.0,7.438971592395862,7.438971592395862,7.479864131165026,10.225173210161664,2.418158864258634,0.0,0,1.0,1,0,0,0,0
1,48.0,1,9,3, ,2, ,3,2,1,1,2,47.0,,47.0,,1700.0,1700.0,1700.0,,1700.0,,,7.438971592395862,7.438971592395862,7.438971592395862,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,48.0,45_54,0,0,1,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,Superior universitaria,1,0,0,0,0,0,0,0,1,0,1,1,0,0,47.0,47.0,0.0,0,0,0,,1,0,1,0,0,0,0,1700.0,1700.0,1700.0,7.438971592395862,7.438971592395862,7.438971592395862,8.353397867426663,2.2357396855647265,1700.0,1,1.0,1,0,0,0,0
1,29.0,3,6,5, ,3,5,1, ,1,15,1,48.0,,48.0,,1025.0,1025.0,1067.0,1025.0,,,,6.933423025730715,6.933423025730715,6.97354301952014,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,29.0,25_34,1,0,0,0,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,1,0,1,48.0,48.0,0.0,0,0,0,,1,1,0,1,0,1,1,1025.0,1025.0,1067.0,6.933423025730715,6.933423025730715,6.97354301952014,5.133756735950732,1.8138074065996053,0.0,0,1.0,1,0,0,0,0
2,30.0,11,10,1, ,3,5,1, ,1,10,2,48.0,,48.0,,1516.0,1516.0,1616.0,1516.0,,,,7.324489979348532,7.324489979348532,7.388327859577107,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,30.0,25_34,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,1,1,0,Superior universitaria,0,1,0,0,0,0,1,1,0,0,0,1,0,0,48.0,48.0,0.0,0,0,0,,0,0,0,0,0,0,0,1516.0,1516.0,1616.0,7.324489979348532,7.324489979348532,7.388327859577107,7.775211701308699,2.171930894566179,0.0,0,1.0,1,0,0,0,0
2,50.0,2,6,5, ,3,5,2,2,2,30,2,40.0,,45.0,45.0,1299.0,1299.0,1316.0,1299.0,,,,7.170119543449628,7.170119543449628,7.183111701743281,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,50.0,45_54,0,0,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,1,0,0,0,1,0,0,45.0,40.0,0.0,0,0,0,0.0,1,1,0,1,0,1,1,1299.0,1299.0,1316.0,7.170119543449628,7.170119543449628,7.183111701743281,6.753913266615346,2.048197653554935,0.0,0,1.0,1,0,0,0,0
1,28.0,3,5,3, ,3,5,3,2,2,33,1,10.0,,10.0,,433.0,433.0,433.0,433.0,,,,6.073044534100405,6.073044534100405,6.073044534100405,5,2,1,2,2,2,2,2,2,2,2,10,9,0,0,0,0,0,0,1,28.0,25_34,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,Secundaria incompleta,0,1,0,0,0,0,1,0,1,0,1,1,0,1,10.0,10.0,0.0,1,0,0,,1,0,1,0,0,0,0,433.0,433.0,433.0,6.073044534100405,6.073044534100405,6.073044534100405,10.0,2.3978952727983707,0.0,0,1.0,1,1,0,0,0
1,45.0,2,5,4, ,3,5,3,2,1,4,2,52.0,,52.0,,1733.0,1733.0,1733.0,1516.0,,,,7.458186157340487,7.458186157340487,7.458186157340487,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,45.0,45_54,0,0,0,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,Secundaria incompleta,0,1,0,0,0,0,1,0,1,0,1,1,0,0,52.0,52.0,0.0,0,1,0,,1,0,1,1,0,1,1,1733.0,1733.0,1733.0,7.458186157340487,7.458186157340487,7.458186157340487,7.696748978504175,2.1629492751928288,0.0,0,1.0,1,0,0,0,0
2,67.0,1,5,4, ,3,5,3,2,1,4,2,30.0,,30.0,,1611.0,1611.0,1611.0,1299.0,,,,7.385230923066573,7.385230923066573,7.385230923066573,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,1,0,67.0,65_mas,0,1,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,Secundaria incompleta,0,1,0,0,0,0,1,0,1,0,1,1,0,0,30.0,30.0,0.0,1,0,0,,1,1,0,0,1,1,1,1611.0,1611.0,1611.0,7.385230923066573,7.385230923066573,7.385230923066573,12.401847575057737,2.5953925761881185,0.0,0,1.0,1,0,0,0,0
1,69.0,2,6,5, ,3,5,3,2,1,2,2,77.0,,77.0,,1503.0,1503.0,1503.0,1200.0,,,,7.315883504509785,7.315883504509785,7.315883504509785,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,69.0,65_mas,0,1,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,1,0,0,0,0,1,0,1,0,1,1,0,0,77.0,77.0,0.0,0,1,1,,1,0,1,0,0,0,0,1503.0,1503.0,1503.0,7.315883504509785,7.315883504509785,7.315883504509785,4.507963168471251,1.7061948939288822,0.0,0,1.0,1,0,0,0,0
1,38.0,3,6,5, ,2, ,3,2,1,1,1,51.0,,51.0,,1559.0,1559.0,1559.0,,1559.0,,,7.352441100243583,7.352441100243583,7.352441100243583,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,38.0,35_44,0,0,0,0,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,1,0,0,0,0,0,0,0,1,0,1,1,0,1,51.0,51.0,0.0,0,1,0,,0,0,0,0,0,0,0,1559.0,1559.0,1559.0,7.352441100243583,7.352441100243583,7.352441100243583,7.059729203459675,2.086879958368477,1559.0,1,1.0,1,0,0,0,0
1,18.0,3,6,5, ,4, ,3,2,1,2, ,48.0,,48.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0,1,18.0,14_24,1,0,0,0,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,Secundaria completa,0,0,0,1,0,0,0,0,1,0,1,1,0,0,48.0,48.0,0.0,0,0,0,,1,0,1,0,0,0,0,,,,,,,,,0.0,0,,0,0,0,0,0
