C318_T,INGTOT_log,INGTRABW_log,INGTOT,ingtrabw,C335_1,C335_2,busca_otro_empleo,I342,trabaja_menos_35h,INGTOTP,ingreso_por_hora_log,ingreso_secundario_total,ingreso_por_hora,C377,SEGURO1,INGTOTP_log,C208,horas_secundaria,I339_1,tiene_pension,C207,whoraT,tiene_sis,C361_5,C328_T,C366,grupo_edad_35_44,jefe_hogar,C311_ ,empresa_registrada_sunat,tiene_seguro_salud,proteccion_social_completa
48.0,6.933423025730715,7.155396301896734,1025.0,1280.0,False,True,0,1160.0,0,1025.0,1.9683121298075976,0.0,6.158583525789068,1,1,6.933423025730715,40.0,0.0,1025.0,1,2,48.0,0,2,10.0,6,True,1,False,1,1,1
48.0,7.824445930877619,7.904334842085095,2500.0,2708.0,False,True,0,1160.0,0,2500.0,2.641144669016364,0.0,13.029253271747498,7,1,7.824445930877619,28.0,0.0,2500.0,1,1,48.0,0,2,10.0,10,False,0,False,1,1,1
32.0,8.294299608857235,8.45531778769815,4000.0,4699.0,False,True,0,1160.0,0,4000.0,3.3368538633219527,0.0,27.130484988452658,7,1,8.294299608857235,55.0,0.0,4000.0,1,2,40.0,0,2,10.0,5,False,1,False,0,1,1
48.0,7.189922170745808,7.189922170745808,1325.0,1325.0,False,True,0,1217.0,0,1325.0,1.998108949987214,1217.0,6.375096227867591,7,6,7.189922170745808,50.0,0.0,1500.0,0,1,48.0,0,2,10.0,6,False,0,True,0,0,0
48.0,6.933423025730715,7.167809184316444,1025.0,1296.0,False,True,0,1160.0,0,1025.0,1.9790085629497016,0.0,6.235565819861431,2,1,6.933423025730715,54.0,0.0,1025.0,1,2,48.0,0,2,10.0,1,False,0,False,1,1,1
4.0,6.795705775173514,6.795705775173514,893.0,893.0,False,True,0,1160.0,1,693.0,3.1745085059757,200.0,22.91506286887349,7,5,6.542471960506805,47.0,5.0,693.0,1,2,9.0,1,1,5.0,6,False,1,False,1,1,1
69.0,6.933423025730715,6.953684210870537,1025.0,1046.0,True,False,1,1160.0,0,1025.0,1.5043042270840068,0.0,3.501020852160525,7,1,6.933423025730715,23.0,0.0,1025.0,1,1,69.0,0,2,10.0,6,False,0,False,1,1,1
40.0,8.612685172875459,8.612685172875459,5500.0,5500.0,True,False,1,1160.0,0,2500.0,3.3967997354127544,3000.0,28.86836027713625,7,1,7.824445930877619,28.0,4.0,2500.0,1,2,44.0,0,2,4.0,11,False,0,False,1,1,1
70.0,7.601402334583733,7.601402334583733,2000.0,2000.0,False,True,0,2000.0,0,2000.0,2.027948536438205,2000.0,6.598482349059716,7,5,7.601402334583733,32.0,0.0,1500.0,1,1,70.0,1,1,10.0,6,False,0,True,0,1,1
54.0,7.665284718471351,7.688455356549944,2132.0,2182.0,False,True,0,1160.0,0,1732.0,2.3186840734540413,400.0,9.162292672685282,7,5,7.457609289715606,36.0,18.0,1732.0,0,1,55.0,1,1,18.0,8,True,0,False,0,1,0
40.0,8.556606193773073,8.556606193773073,5200.0,5200.0,False,True,0,1160.0,0,4000.0,3.145846076089016,1200.0,22.23932939868275,1,1,8.294299608857235,33.0,14.0,4000.0,1,1,54.0,0,2,14.0,11,False,0,False,1,1,1
12.0,5.968707559985366,5.968707559985366,390.0,390.0,False,True,0,1160.0,1,390.0,2.140745188442575,0.0,7.505773672055427,7,5,5.968707559985366,62.0,0.0,390.0,0,1,12.0,1,1,10.0,8,False,0,False,1,1,0
45.0,8.006700845440367,8.006700845440367,3000.0,3000.0,False,True,0,3000.0,0,3000.0,2.797065385568001,3000.0,15.396458814472672,7,5,8.006700845440367,58.0,0.0,1500.0,0,1,45.0,1,1,10.0,6,False,1,True,1,1,0
32.0,8.699681400989514,8.922791623969637,6000.0,7500.0,False,True,0,1160.0,0,6000.0,3.791042021133848,0.0,43.30254041570439,7,1,8.699681400989514,52.0,0.0,6000.0,1,1,40.0,0,2,10.0,11,False,0,False,1,1,1
34.0,6.90875477931522,6.90875477931522,1000.0,1000.0,False,True,0,1000.0,0,1000.0,1.9130433409749608,1000.0,5.7736720554272525,7,1,6.90875477931522,59.0,0.0,1500.0,1,1,40.0,0,2,10.0,9,False,1,True,1,1,1
40.0,8.25608813381491,8.42463920980563,3850.0,4557.0,False,True,0,1160.0,0,3850.0,3.132250684428066,0.0,21.925519630484988,7,1,8.25608813381491,53.0,0.0,2500.0,1,1,48.0,0,2,10.0,8,False,1,False,1,1,1
14.0,7.342779189331845,7.342779189331845,1544.0,1544.0,True,False,1,1544.0,1,1544.0,3.2760173757777458,1544.0,25.470141867370504,6,6,7.342779189331845,16.0,0.0,1500.0,0,1,14.0,0,2,10.0,5,False,0,True,0,0,0
54.0,7.937731775260109,8.160518247477505,2800.0,3499.0,False,True,0,1160.0,0,2800.0,2.770367670582412,0.0,14.96450260884441,7,1,7.937731775260109,34.0,0.0,2800.0,1,1,54.0,0,2,10.0,9,False,0,False,1,1,1
0.0,7.601402334583733,7.824845691026856,2000.0,2501.0,False,True,0,1160.0,0,2000.0,2.277419802399277,0.0,8.75148715795367,1,1,7.601402334583733,57.0,0.0,2000.0,1,1,66.0,0,2,10.0,6,False,1,False,1,1,1
0.0,7.824445930877619,8.047189562170502,2500.0,3124.0,False,True,0,1160.0,0,2500.0,2.5668425130881967,0.0,12.024634334103157,9,1,7.824445930877619,60.0,0.0,2500.0,1,1,60.0,0,2,10.0,6,False,1,False,1,1,1
35.0,7.313886831633462,7.313886831633462,1500.0,1500.0,True,False,1,1160.0,0,1500.0,2.388553916375853,0.0,9.897723523589574,9,1,7.313886831633462,43.0,0.0,1500.0,1,2,35.0,0,2,10.0,11,True,0,False,1,1,1
8.0,6.765038976780541,6.765038976780541,866.0,866.0,False,True,0,866.0,1,866.0,3.258096538021482,866.0,25.0,7,5,6.765038976780541,21.0,0.0,1500.0,0,2,8.0,1,1,10.0,10,False,0,True,0,1,0
54.0,7.220373836723949,7.220373836723949,1366.0,1366.0,False,True,0,1366.0,0,1366.0,1.9230948133206,1366.0,5.842100761269353,7,1,7.220373836723949,50.0,0.0,1500.0,0,2,54.0,0,2,10.0,6,False,0,True,0,1,0
48.0,6.933423025730715,6.933423025730715,1025.0,1025.0,True,False,1,1160.0,0,1025.0,1.780307177020577,0.0,4.931678214010778,5,6,6.933423025730715,29.0,0.0,1025.0,0,1,48.0,0,2,10.0,8,False,0,False,1,0,0
84.0,8.105005537547246,8.337827262447915,3310.0,4178.0,False,True,0,1160.0,0,3310.0,2.524676733055939,0.0,11.486858022654788,1,1,8.105005537547246,52.0,0.0,2600.0,1,1,84.0,0,2,10.0,1,False,0,False,1,1,1
56.0,7.00397413672268,7.00397413672268,1100.0,1100.0,False,True,0,1100.0,0,1100.0,1.7113546959433583,1100.0,4.536456614978555,7,5,7.00397413672268,55.0,0.0,1500.0,0,2,56.0,1,1,10.0,6,False,1,True,1,1,0
56.0,8.517393171418904,8.527341522468053,5000.0,5050.0,False,True,0,1160.0,0,5000.0,3.0831229913198808,0.0,20.82645991421973,7,1,8.517393171418904,53.0,0.0,5000.0,1,1,56.0,0,2,10.0,12,False,1,False,0,1,1
56.0,7.208600337960199,7.208600337960199,1350.0,1350.0,False,True,0,1350.0,0,1350.0,1.8821285957482057,1350.0,5.567469482019135,5,5,7.208600337960199,28.0,0.0,1500.0,0,1,56.0,1,1,10.0,8,False,1,True,0,1,0
42.0,6.769641976852503,6.807934943699926,870.0,904.0,True,False,1,1160.0,0,870.0,1.461843403224525,0.0,3.31390446863888,7,5,6.769641976852503,25.0,21.0,870.0,1,2,63.0,1,1,21.0,8,False,0,False,1,1,1
36.0,6.398594934535208,6.398594934535208,600.0,600.0,False,True,0,1160.0,0,600.0,1.5787961529513297,0.0,3.849114703618168,7,5,6.398594934535208,21.0,0.0,600.0,1,2,36.0,1,1,10.0,10,False,0,False,1,1,1
45.0,8.03947991910045,8.03947991910045,3100.0,3100.0,False,True,0,1160.0,0,2800.0,2.7290747415230663,300.0,14.318706697459584,7,5,7.937731775260109,42.0,5.0,2500.0,0,1,50.0,1,1,5.0,8,True,1,False,1,1,0
45.0,7.601402334583733,7.824845691026856,2000.0,2501.0,False,True,0,1160.0,0,2000.0,2.627238800717434,0.0,12.835514498332053,7,3,7.601402334583733,34.0,0.0,2000.0,1,1,45.0,0,2,10.0,9,False,1,False,1,1,1
40.0,7.506591780070841,7.506591780070841,1819.0,1819.0,True,False,1,1160.0,0,1819.0,2.4425478385827306,0.0,10.50230946882217,6,6,7.506591780070841,41.0,0.0,1819.0,0,1,40.0,0,2,10.0,6,True,1,False,0,0,0
45.0,7.529943370601589,7.529943370601589,1862.0,1862.0,False,True,0,1862.0,0,1862.0,2.3567009334786446,1862.0,9.556068770849372,7,1,7.529943370601589,49.0,0.0,1500.0,0,1,45.0,0,2,10.0,9,False,1,True,1,1,0
32.0,7.438971592395862,7.438971592395862,1700.0,1700.0,False,True,0,1700.0,0,1700.0,2.2169584381273624,1700.0,8.179368745188606,7,5,7.438971592395862,46.0,0.0,1500.0,0,1,48.0,1,1,10.0,5,False,1,True,0,1,0
50.0,7.457609289715606,7.457609289715606,1732.0,1732.0,False,True,0,1160.0,0,1732.0,2.19722457733622,0.0,8.0,7,1,7.457609289715606,21.0,0.0,1732.0,1,1,50.0,0,2,10.0,9,False,0,False,1,1,1
38.0,7.496097345175956,7.719129840906732,1800.0,2250.0,False,True,0,1160.0,0,1800.0,2.4895597876072624,0.0,11.05596776571176,7,1,7.496097345175956,23.0,0.0,1800.0,1,1,47.0,0,2,10.0,9,False,0,False,1,1,1
82.0,7.409136443920128,7.409136443920128,1650.0,1650.0,False,True,0,1650.0,0,1650.0,1.731142475201301,1650.0,4.647101898270715,7,5,7.409136443920128,50.0,0.0,1500.0,0,1,82.0,1,1,10.0,8,False,0,True,0,1,0
30.0,7.324489979348532,7.378383712996714,1516.0,1600.0,False,False,0,1160.0,1,1500.0,2.2356521241841425,0.0,8.352578906851424,7,5,7.313886831633462,15.0,0.0,1500.0,0,1,30.0,1,1,10.0,5,False,0,True,0,1,0
40.0,9.210440366976515,9.433483923290392,10000.0,12499.0,False,True,0,1160.0,0,10000.0,4.292718900629608,0.0,72.16512702078522,7,1,9.210440366976515,44.0,0.0,10000.0,1,1,40.0,0,2,10.0,12,True,1,False,1,1,1
30.0,8.38958706681109,8.38958706681109,4400.0,4400.0,False,True,0,4400.0,1,4400.0,3.5516902195016806,4400.0,33.872209391839874,7,5,8.38958706681109,34.0,0.0,1500.0,0,1,30.0,1,1,10.0,11,False,0,True,1,1,0
28.0,6.765038976780541,6.765038976780541,866.0,866.0,True,False,1,1160.0,1,866.0,2.097141118779237,0.0,7.142857142857142,7,5,6.765038976780541,66.0,0.0,866.0,0,1,28.0,1,1,10.0,4,False,0,False,0,1,0
44.0,7.550135342488429,7.784057002639929,1900.0,2401.0,False,True,0,1160.0,0,1900.0,2.610242679205427,0.0,12.602351459164392,7,1,7.550135342488429,25.0,0.0,1900.0,1,2,44.0,0,2,10.0,11,False,0,False,1,1,1
70.0,7.504942068396171,7.504942068396171,1816.0,1816.0,False,True,0,1160.0,0,1816.0,1.9446839651627628,0.0,5.991421972946222,7,5,7.504942068396171,31.0,0.0,1516.0,0,2,70.0,1,1,10.0,6,False,0,False,1,1,0
47.0,7.829232537543592,7.829232537543592,2512.0,2512.0,False,True,0,1160.0,0,2512.0,2.5910199163067262,0.0,12.343373789985751,7,5,7.829232537543592,30.0,0.0,2252.0,0,1,47.0,1,1,10.0,6,False,1,False,1,1,0
54.0,8.150467911624004,8.150467911624004,3464.0,3464.0,True,False,1,1160.0,0,3464.0,2.760947147224296,0.0,14.814814814814817,7,5,8.150467911624004,56.0,0.0,3464.0,0,1,54.0,1,1,10.0,6,False,1,False,0,1,0
48.0,7.353081920515432,7.353081920515432,1560.0,1560.0,False,True,0,1160.0,0,1560.0,2.140745188442575,0.0,7.505773672055427,7,1,7.353081920515432,20.0,0.0,1300.0,1,2,48.0,0,2,10.0,8,False,0,False,1,1,1
40.0,7.601402334583733,7.704361167910313,2000.0,2217.0,False,True,0,1160.0,0,2000.0,2.6246853273044457,0.0,12.800230946882218,7,1,7.601402334583733,62.0,0.0,2000.0,1,1,40.0,0,2,10.0,9,False,1,False,0,1,1
54.0,6.946975992135418,6.97914527506881,1039.0,1073.0,False,True,0,1160.0,0,1039.0,1.7208003955918878,0.0,4.589000085535883,7,5,6.946975992135418,68.0,0.0,779.0,0,2,54.0,1,1,10.0,6,False,1,False,1,1,0
16.0,5.968707559985366,5.968707559985366,390.0,390.0,False,True,0,1160.0,1,390.0,1.8915037816052016,0.0,5.62933025404157,7,5,5.968707559985366,53.0,0.0,390.0,0,2,16.0,1,1,10.0,6,False,0,True,0,1,0
18.0,5.564520407322694,5.564520407322694,260.0,260.0,False,True,0,1160.0,1,260.0,1.4669290650219404,0.0,3.3358994098024124,6,5,5.564520407322694,19.0,0.0,260.0,0,2,18.0,1,1,10.0,6,False,0,False,1,1,0
56.0,5.993961427306569,5.993961427306569,400.0,400.0,False,True,0,400.0,0,400.0,0.974416455130659,400.0,1.649620587264929,1,5,5.993961427306569,29.0,0.0,1500.0,0,1,56.0,1,1,10.0,5,False,0,True,0,1,0
30.0,8.77971129020447,8.787372988731876,6500.0,6550.0,False,True,0,1160.0,1,6500.0,3.9400933726822047,0.0,50.423402617398,7,1,8.77971129020447,51.0,0.0,6500.0,1,1,30.0,0,2,10.0,11,False,1,False,0,1,1
37.0,7.457609289715606,7.457609289715606,1732.0,1732.0,False,True,0,1160.0,0,1732.0,2.2914117923959205,0.0,8.88888888888889,7,6,7.457609289715606,21.0,0.0,1732.0,0,1,45.0,0,2,10.0,6,False,0,False,1,0,0
20.0,6.025865973825314,6.025865973825314,413.0,413.0,False,True,0,383.0,1,413.0,1.752507962683033,383.0,4.76905311778291,7,1,6.025865973825314,61.0,0.0,1500.0,1,2,20.0,0,2,10.0,9,False,1,True,0,1,1
60.0,7.8160138391590275,7.8160138391590275,2479.0,2479.0,False,True,0,920.0,0,2479.0,2.3553630430104087,920.0,9.541955350269438,7,1,7.8160138391590275,66.0,0.0,1500.0,1,1,60.0,0,2,10.0,11,False,1,True,0,1,1
6.0,5.159055299214529,5.159055299214529,173.0,173.0,False,True,0,173.0,1,173.0,2.0358773059187603,173.0,6.65896843725943,1,1,5.159055299214529,71.0,0.0,1500.0,0,2,6.0,0,2,10.0,4,False,0,True,0,1,0
40.0,8.580355766373877,8.589699882202986,5325.0,5375.0,False,True,0,1160.0,0,5325.0,3.466781833683313,0.0,31.03348729792148,7,3,8.580355766373877,48.0,0.0,5000.0,1,2,40.0,0,2,10.0,11,False,0,False,0,1,1
40.0,7.696667081526462,7.804251383528112,2200.0,2450.0,False,True,0,1160.0,0,2200.0,2.717703229402104,0.0,14.145496535796768,7,1,7.696667081526462,30.0,0.0,2200.0,1,2,40.0,0,2,10.0,9,False,0,False,1,1,1
70.0,7.438971592395862,7.438971592395862,1700.0,1700.0,False,True,0,1700.0,0,1700.0,1.8883884754681752,1700.0,5.608709996700759,7,5,7.438971592395862,23.0,0.0,1500.0,0,1,70.0,1,1,10.0,6,False,0,True,0,1,0
45.0,6.933423025730715,7.155396301896734,1025.0,1280.0,False,True,0,1160.0,0,1025.0,2.024081536902669,0.0,6.5691557608416735,5,1,6.933423025730715,46.0,0.0,1025.0,1,1,45.0,0,2,10.0,6,False,0,False,1,1,1
49.0,7.324489979348532,7.378383712996714,1516.0,1600.0,False,False,0,1160.0,0,1500.0,2.2356521241841425,0.0,8.352578906851424,7,5,7.313886831633462,36.0,0.0,1500.0,0,2,49.0,1,1,10.0,9,True,0,True,0,1,0
48.0,7.090909822079984,7.313886831633462,1200.0,1500.0,False,True,0,1160.0,0,1200.0,2.10621614022329,0.0,7.217090069284064,7,1,7.090909822079984,26.0,0.0,1200.0,1,1,48.0,0,2,10.0,6,False,0,False,1,1,1
30.0,6.836259277277067,6.836259277277067,930.0,930.0,False,True,0,1160.0,1,930.0,2.099164919356656,0.0,7.159353348729792,7,5,6.836259277277067,19.0,0.0,800.0,0,1,30.0,1,1,10.0,8,False,0,False,1,1,0
28.0,7.324489979348532,7.378383712996714,1516.0,1600.0,False,False,0,1160.0,1,1500.0,2.2356521241841425,0.0,8.352578906851424,7,5,7.313886831633462,16.0,0.0,1500.0,0,2,28.0,1,1,10.0,5,False,0,True,0,1,0
45.0,8.517393171418904,8.740656691541368,5000.0,6251.0,False,True,0,1160.0,0,5000.0,3.498961760074795,0.0,32.08108801642289,7,1,8.517393171418904,68.0,0.0,5000.0,1,2,45.0,0,2,10.0,6,False,0,False,1,1,1
23.0,3.044522437723423,3.044522437723423,20.0,20.0,False,True,0,20.0,1,20.0,0.1830074680371679,20.0,0.2008233758409479,8,5,3.044522437723423,59.0,0.0,1500.0,0,2,23.0,1,1,10.0,4,False,0,True,0,1,0
50.0,7.280008252884188,7.280008252884188,1450.0,1450.0,False,True,0,1450.0,0,1450.0,2.04089035030525,1450.0,6.697459584295612,7,5,7.280008252884188,56.0,0.0,1500.0,1,2,50.0,1,1,10.0,11,False,1,True,1,1,1
40.0,7.696667081526462,7.730174795246222,2200.0,2275.0,False,True,0,1160.0,0,2200.0,2.648661343513077,0.0,13.135103926097,7,1,7.696667081526462,63.0,0.0,2200.0,1,2,40.0,0,2,10.0,9,False,1,False,0,1,1
4.0,7.090909822079984,7.090909822079984,1200.0,1200.0,True,False,1,1200.0,1,1200.0,4.252545096949958,1200.0,69.28406466512702,7,5,7.090909822079984,42.0,0.0,1500.0,0,1,4.0,1,1,10.0,6,True,1,True,0,1,0
27.0,6.2166061010848646,6.2166061010848646,500.0,500.0,True,False,1,1160.0,1,500.0,1.663318738148155,0.0,4.276794115131298,7,5,6.2166061010848646,18.0,0.0,500.0,0,2,27.0,1,1,10.0,10,False,0,False,1,1,0
21.0,6.628041376179533,6.628041376179533,755.0,755.0,False,True,0,755.0,1,755.0,2.2303466341282827,755.0,8.303090289233475,7,4,6.628041376179533,47.0,0.0,1500.0,0,2,21.0,0,2,10.0,6,False,0,True,0,1,0
72.0,7.496097345175956,7.496097345175956,1800.0,1800.0,False,True,0,1800.0,0,1800.0,1.9130433409749608,1800.0,5.773672055427252,7,6,7.496097345175956,70.0,0.0,1500.0,1,1,72.0,0,2,10.0,11,False,1,True,1,0,0
16.0,7.501634457883413,7.501634457883413,1810.0,1810.0,False,True,0,1810.0,1,1810.0,2.913287401493848,1810.0,17.41724403387221,1,5,7.501634457883413,29.0,0.0,1500.0,0,2,24.0,1,1,10.0,11,False,1,True,0,1,0
8.0,6.746412128573375,6.746412128573375,850.0,850.0,False,True,0,850.0,1,850.0,3.2401716988953884,850.0,24.53810623556582,7,1,6.746412128573375,65.0,0.0,1500.0,1,1,8.0,0,2,10.0,6,False,1,True,1,1,1
48.0,7.313886831633462,7.313886831633462,1500.0,1500.0,False,True,0,1160.0,0,1500.0,2.10621614022329,0.0,7.217090069284064,7,1,7.313886831633462,28.0,0.0,1500.0,1,2,48.0,0,2,10.0,10,False,0,False,1,1,1
3.0,5.849324779946859,5.849324779946859,346.0,346.0,False,True,0,346.0,1,346.0,3.319114702264605,346.0,26.63587374903772,7,2,5.849324779946859,19.0,0.0,1500.0,0,1,3.0,0,2,10.0,10,False,0,True,0,1,0
60.0,7.090909822079984,7.313886831633462,1200.0,1500.0,False,True,0,1160.0,0,1200.0,1.5361206440385369,0.0,3.6465297192172113,7,1,7.090909822079984,48.0,35.0,1200.0,1,1,95.0,0,2,35.0,5,False,1,False,1,1,1
48.0,7.254884810077338,7.254884810077338,1414.0,1414.0,True,False,1,1160.0,0,1299.0,1.7582607052231496,100.0,4.802336639043609,7,5,7.170119543449628,24.0,20.0,909.0,0,2,68.0,1,1,20.0,8,False,0,False,0,1,0
48.0,7.824445930877619,8.047189562170502,2500.0,3124.0,False,True,0,1160.0,0,2500.0,2.774511430003802,0.0,15.030792917628943,1,1,7.824445930877619,37.0,0.0,2500.0,1,1,48.0,0,2,10.0,11,True,0,False,1,1,1
44.0,6.946975992135418,6.946975992135418,1039.0,1039.0,False,True,0,1160.0,0,1039.0,1.864621952366397,0.0,5.453495695989922,7,5,6.946975992135418,46.0,0.0,866.0,1,2,44.0,1,1,10.0,6,False,0,False,1,1,1
29.0,7.313886831633462,7.313886831633462,1500.0,1500.0,False,True,0,1500.0,0,1500.0,2.2680462434397084,1500.0,8.660508083140877,7,5,7.313886831633462,39.0,0.0,1500.0,1,1,40.0,1,1,10.0,9,True,0,True,0,1,1
0.0,8.160803920954665,8.384118837190895,3500.0,4376.0,False,True,0,1160.0,0,3500.0,3.093523800849165,0.0,21.054657428791376,7,1,8.160803920954665,27.0,0.0,3500.0,1,1,48.0,0,2,10.0,9,False,0,False,1,1,1
30.0,7.313886831633462,7.367708572374371,1500.0,1583.0,False,True,0,1160.0,1,1500.0,2.579178195827385,0.0,12.186297151655118,1,1,7.313886831633462,60.0,0.0,1500.0,1,2,30.0,0,2,10.0,9,False,1,False,0,1,1
45.0,6.765038976780541,6.765038976780541,866.0,866.0,False,True,0,1160.0,0,866.0,1.6945957207744071,0.0,4.444444444444445,7,5,6.765038976780541,20.0,0.0,866.0,0,2,45.0,1,1,10.0,6,False,0,False,0,1,0
4.0,4.875197323201151,4.875197323201151,130.0,130.0,False,True,0,130.0,1,130.0,2.140745188442575,130.0,7.505773672055427,7,1,4.875197323201151,65.0,0.0,1500.0,1,2,4.0,0,2,10.0,11,False,0,True,0,1,1
48.0,8.481773246184977,8.481773246184977,4825.0,4825.0,True,False,1,4825.0,0,4825.0,3.1869711631639714,4825.0,23.21497305619708,7,5,8.481773246184977,29.0,0.0,1500.0,1,1,48.0,1,1,10.0,5,False,1,True,1,1,1
0.0,8.071218539969863,8.086717920303906,3200.0,3250.0,False,True,0,1160.0,0,3200.0,2.811630842730525,0.0,15.637028483448807,7,1,8.071218539969863,65.0,0.0,3200.0,1,2,48.0,0,2,10.0,9,False,0,False,0,1,1
36.0,7.313886831633462,7.467942332285852,1500.0,1750.0,False,True,0,1160.0,0,1500.0,2.5036126426850327,0.0,11.226584552219656,7,1,7.313886831633462,62.0,0.0,1500.0,1,1,36.0,0,2,10.0,8,False,0,False,0,1,1
40.0,8.517393171418904,8.740656691541368,5000.0,6251.0,False,True,0,1160.0,0,5000.0,3.6133803922639447,0.0,36.09122401847576,7,1,8.517393171418904,36.0,0.0,5000.0,1,2,40.0,0,2,10.0,11,True,0,False,1,1,1
42.0,6.992096427415888,6.992096427415888,1087.0,1087.0,False,True,0,1160.0,0,1087.0,1.9426369782415347,0.0,5.977125261189926,7,5,6.992096427415888,25.0,0.0,1000.0,1,2,42.0,1,1,10.0,10,False,0,False,0,1,1
0.0,8.412054873292933,8.635153989049803,4500.0,5625.0,False,True,0,1160.0,0,4500.0,3.33449074331627,0.0,27.06408775981524,7,1,8.412054873292933,37.0,0.0,4500.0,1,2,48.0,0,2,10.0,11,True,1,False,0,1,1
28.0,5.525452939131784,5.525452939131784,250.0,250.0,True,False,1,250.0,1,250.0,1.1190767015375895,250.0,2.062025734081161,7,5,5.525452939131784,21.0,0.0,1500.0,0,2,28.0,1,1,10.0,10,False,1,True,0,1,0
40.0,7.601402334583733,7.755338812846501,2000.0,2333.0,False,True,0,1160.0,0,2000.0,2.6720759446028497,0.0,13.469976905311778,7,2,7.601402334583733,26.0,0.0,2000.0,1,1,40.0,0,2,10.0,11,False,1,False,1,1,1
48.0,8.160803920954665,8.160803920954665,3500.0,3500.0,False,True,0,3500.0,0,3500.0,2.881436222886408,3500.0,16.839876828329484,7,6,8.160803920954665,40.0,0.0,1500.0,1,1,48.0,0,2,10.0,11,True,1,True,1,0,0
12.0,7.623153068476902,7.623153068476902,2044.0,2044.0,True,False,1,1160.0,1,2044.0,3.697292769486967,0.0,39.33795227097768,7,5,7.623153068476902,73.0,0.0,1732.0,1,2,12.0,1,1,10.0,6,False,0,False,0,1,1
60.0,7.00397413672268,7.00397413672268,1100.0,1100.0,False,True,0,1100.0,0,1100.0,1.590934139254134,1100.0,3.908331852904601,7,5,7.00397413672268,34.0,0.0,1500.0,1,1,65.0,1,1,10.0,8,False,1,True,0,1,1
40.0,6.933423025730715,7.155396301896734,1025.0,1280.0,True,False,1,1160.0,0,1025.0,2.127076304218712,0.0,7.390300230946883,7,1,6.933423025730715,41.0,0.0,1025.0,1,2,40.0,0,2,10.0,11,True,1,False,1,1,1
28.0,6.933423025730715,7.086737934510577,1025.0,1195.0,False,True,0,1160.0,0,1025.0,2.066804290198563,0.0,6.899538106235566,7,1,6.933423025730715,34.0,0.0,1025.0,1,1,40.0,0,2,10.0,6,False,1,False,1,1,1
60.0,8.069968149059841,8.069968149059841,3196.0,3196.0,False,True,0,3196.0,0,3196.0,2.587897153642522,3196.0,12.301770592763663,7,6,8.069968149059841,36.0,0.0,1500.0,0,1,60.0,0,2,10.0,9,True,1,True,1,0,0
12.0,6.042632833682381,6.042632833682381,420.0,420.0,False,True,0,250.0,1,250.0,1.8545402879278483,390.0,5.388760585065435,6,6,5.525452939131784,28.0,6.0,1500.0,0,2,18.0,0,2,6.0,10,False,1,True,0,0,0
20.0,7.732369222284388,7.732369222284388,2280.0,2280.0,True,False,1,2080.0,1,2080.0,2.9205756081713226,2280.0,17.551963048498845,7,5,7.640603826393634,23.0,6.0,1500.0,0,2,30.0,1,1,6.0,6,False,0,True,0,1,0
10.0,4.465908118654584,4.465908118654584,86.0,86.0,True,False,1,86.0,0,86.0,0.3872272956612093,86.0,0.4728912350159463,7,1,4.465908118654584,51.0,0.0,1500.0,0,2,42.0,0,2,10.0,6,False,0,True,0,1,0
56.0,6.946975992135418,6.946975992135418,1039.0,1039.0,True,False,1,1160.0,0,1039.0,1.6648517062219064,0.0,4.284889475420653,7,5,6.946975992135418,19.0,0.0,1039.0,0,2,56.0,1,1,10.0,6,False,0,False,1,1,0
54.0,7.324489979348532,7.324489979348532,1516.0,1516.0,False,True,0,1160.0,0,1516.0,2.012716615905871,0.0,6.483619878539048,6,5,7.324489979348532,25.0,0.0,1516.0,0,1,54.0,1,1,10.0,6,False,1,False,1,1,0
45.0,7.680637427560936,7.680637427560936,2165.0,2165.0,False,True,0,1160.0,0,2165.0,2.4941233048929243,0.0,11.11111111111111,1,6,7.680637427560936,82.0,0.0,2165.0,0,1,45.0,0,2,10.0,4,False,1,False,0,0,0
0.0,7.972810784121404,7.989899374942939,2900.0,2950.0,False,True,0,1160.0,0,2900.0,2.991965887591584,0.0,18.924813959455992,1,1,7.972810784121404,36.0,0.0,2900.0,1,2,36.0,0,2,10.0,12,True,0,False,0,1,1
46.0,7.8636512654486515,7.8826922062890254,2600.0,2650.0,False,True,0,1160.0,0,2600.0,2.6605775740618185,0.0,13.304548649462795,7,1,7.8636512654486515,38.0,0.0,2600.0,1,2,46.0,0,2,10.0,11,True,0,False,0,1,1
30.0,6.642486801367256,6.642486801367256,766.0,766.0,False,True,0,766.0,1,766.0,1.9310638759269787,766.0,5.896843725943032,7,5,6.642486801367256,55.0,0.0,1500.0,1,2,30.0,1,1,10.0,9,False,1,True,0,1,1
30.0,8.03947991910045,8.065893546964274,3100.0,3183.0,False,True,0,1160.0,1,3100.0,3.238814294044641,0.0,24.503464203233257,7,1,8.03947991910045,39.0,0.0,3100.0,1,2,30.0,0,2,10.0,9,True,0,False,0,1,1
52.0,7.86288203464149,7.86288203464149,2598.0,2598.0,False,True,0,1160.0,0,2598.0,2.5288008433452256,0.0,11.538461538461538,7,5,7.86288203464149,52.0,0.0,2598.0,0,1,52.0,1,1,10.0,4,False,1,False,0,1,0
