C207,C208,C203,C366,C366_1,C366_2,C310,C311,C312,C313,C317,C317A,C335,C318_T,C328_T,whoraT,C331,INGTOT,INGTOTP,ingtrabw,I339_1,I342,I345_1,I348,INGTOT_log,INGTOTP_log,INGTRABW_log,SEGURO1,C361_1,C361_5,C364_1,C364_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,whoraT_missing_flag,C318_T_missing_flag,whoraT_outlier_flag,INGTOT_outlier_flag,INGTRABW_outlier_flag,target_subempleo_horas
1,45.0,1,8,1, ,3,5,1, ,1,4,1,49.0,,49.0,,1300.0,1300.0,1624.0,1300.0,,,,7.170888478512505,7.170888478512505,7.393263094763838,1,1,2,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1
1,55.0,1,3,4, ,1, ,3,2,1,5,2,46.0,,46.0,,2000.0,2000.0,2000.0,,2000.0,,,7.601402334583733,7.601402334583733,7.601402334583733,6,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1
2,50.0,2,3, ,5,2, ,3,2,1,1,1,60.0,,60.0,,990.0,990.0,990.0,,900.0,,,6.898714534329988,6.898714534329988,6.898714534329988,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1
1,25.0,1,6,5, ,3,5,3,2,1,3,2,48.0,,48.0,,1602.0,1602.0,1602.0,1602.0,,,,7.379632152609552,7.379632152609552,7.379632152609552,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,45.0,3,10,3, ,3,5,1, ,3,100,2,48.0,,48.0,,2000.0,2000.0,2584.0,2000.0,,,,7.601402334583733,7.601402334583733,7.85748078694253,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,41.0,3,9,3, ,3,5,3,2,1,2,2,48.0,,48.0,,600.0,600.0,600.0,600.0,,,,6.398594934535208,6.398594934535208,6.398594934535208,5,2,1,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0
1,64.0,1,11,5, ,2, ,3,2,1,2,2,42.0,70.0,112.0,,8500.0,8500.0,8500.0,,8000.0,,,9.04793908261736,9.04793908261736,9.04793908261736,5,2,1,2,1,2,2,2,2,2,2,10,7,0,0,0,1,1,0
2,60.0,2,10,3, ,2, ,2,1,1,2,2,56.0,48.0,104.0,,2500.0,2500.0,2500.0,,2400.0,,,7.824445930877619,7.824445930877619,7.824445930877619,5,2,1,2,2,2,2,2,2,2,2,10,3,0,0,0,0,0,0
1,41.0,3,11,5, ,3,5,1, ,5,600,1,45.0,,45.0,,8000.0,8000.0,10168.0,8000.0,,,,8.987321812850125,8.987321812850125,9.227099155791135,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,0
1,32.0,11,10,2, ,3,5,1, ,1,7,2,35.0,,35.0,,8000.0,8000.0,9667.0,8000.0,,,,8.987321812850125,8.987321812850125,9.176576741823371,3,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,1,1,0
2,61.0,1,9,3, ,2, ,2,2,1,1,2,24.0,,24.0,,800.0,800.0,800.0,,800.0,,,6.68586094706836,6.68586094706836,6.68586094706836,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,22.0,3,10,4, ,3,2, , ,5,1000,2,40.0,,40.0,,1200.0,1200.0,1200.0,1200.0,,,,7.090909822079984,7.090909822079984,7.090909822079984,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,48.0,1,9,3, ,3,2, , ,5,1000,2,40.0,,40.0,,2800.0,2800.0,2850.0,2800.0,,,,7.937731775260109,7.937731775260109,7.955425088912672,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,25.0,3,11,5, ,3,5,1, ,5,1000,1,55.0,,55.0,,2000.0,2000.0,2501.0,2000.0,,,,7.601402334583733,7.601402334583733,7.824845691026856,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,52.0,2,11,6, ,3,2, , ,5,1000,2,40.0,,40.0,,3500.0,3500.0,4459.0,3500.0,,,,8.160803920954665,8.160803920954665,8.40290404501411,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,41.0,1,11,5, ,2, ,2,2,1,1,2,30.0,,30.0,,5000.0,5000.0,5000.0,,5000.0,,,8.517393171418904,8.517393171418904,8.517393171418904,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,33.0,1,6,5, ,3,5,2,2,1,13,2,24.0,,24.0,,633.0,633.0,633.0,600.0,,,,6.452048954437226,6.452048954437226,6.452048954437226,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,30.0,1,8,2, ,3,5,1, ,4,200,2,48.0,,48.0,,1200.0,1200.0,1200.0,1200.0,,,,7.090909822079984,7.090909822079984,7.090909822079984,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,27.0,7,6,5, ,2, ,2,2,1,2,2,60.0,8.0,68.0,,1773.0,1693.0,1773.0,,1650.0,80.0,,7.480992162869525,7.434847875211999,7.480992162869525,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,50.0,1,6,5, ,2, ,3,2,1,1,2,56.0,,56.0,,1140.0,1140.0,1140.0,,923.0,,,7.039660349862076,7.039660349862076,7.039660349862076,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,43.0,2,5,2, ,2, ,3,2,1,2,2,35.0,,35.0,,900.0,900.0,900.0,,750.0,,,6.803505257608338,6.803505257608338,6.803505257608338,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,21.0,3,6,5, ,3,5,1, ,4,500,2,45.0,,45.0,,1025.0,1025.0,1046.0,1025.0,,,,6.933423025730715,6.933423025730715,6.953684210870537,1,1,2,1,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0
1,18.0,3,5,4, ,4, ,3,2,1,2, ,18.0,,18.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,49.0,1,6,5, ,2, ,3,2,1,1,2,63.0,,63.0,,1530.0,1530.0,1530.0,,1530.0,,,7.333676395657684,7.333676395657684,7.333676395657684,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,58.0,1,5,4, ,2, ,3,2,1,1,2,73.0,,73.0,,1280.0,1280.0,1280.0,,1190.0,,,7.155396301896734,7.155396301896734,7.155396301896734,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
1,34.0,1,6,5, ,3,5,3,2,1,3,2,15.0,20.0,35.0,,1650.0,650.0,1650.0,650.0,,,1000.0,7.409136443920128,6.478509642208569,7.409136443920128,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1
1,27.0,1,5,1, ,2, ,3,2,1,2,2,34.0,,34.0,,1000.0,1000.0,1000.0,,1000.0,,,6.90875477931522,6.90875477931522,6.90875477931522,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,29.0,2,5,3, ,4, ,3,2,1,2, ,15.0,,15.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,34.0,1,6,5, ,3,5,1, ,4,400,2,48.0,,48.0,,2500.0,2500.0,3041.0,2500.0,,,,7.824445930877619,7.824445930877619,8.020270472819238,1,1,2,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
1,53.0,1,9,3, ,3,5,1, ,5,1000,2,48.0,,48.0,,1500.0,1500.0,1875.0,1500.0,,,,7.313886831633462,7.313886831633462,7.53689712956617,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,23.0,3,9,3, ,2, ,3,2,1,1,2,70.0,,70.0,,1000.0,1000.0,1000.0,,1000.0,,,6.90875477931522,6.90875477931522,6.90875477931522,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,21.0,3,8,1, ,3,5,2,1,1,4,2,66.0,,66.0,,1659.0,1659.0,1676.0,1299.0,,,,7.414572881350589,7.414572881350589,7.424761761823209,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,46.0,3,9,3, ,2, ,2,2,1,1,2,45.0,,45.0,,2400.0,2400.0,2400.0,,2400.0,,,7.783640596221253,7.783640596221253,7.783640596221253,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,30.0,3,11,5, ,3,5,1, ,4,300,2,44.0,,44.0,,2150.0,2150.0,2501.0,2000.0,,,,7.67368812926773,7.67368812926773,7.824845691026856,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,72.0,1,9,3, ,2, ,2,2,1,1,2,84.0,3.0,87.0,,1250.0,1200.0,1250.0,,750.0,,50.0,7.131698510466912,7.090909822079984,7.131698510466912,5,2,1,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,25.0,3,11,5, ,3,5,1, ,5,5000,2,40.0,,40.0,,4000.0,4000.0,4211.0,4000.0,,,,8.294299608857235,8.294299608857235,8.345692873253865,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,38.0,1,5,1, ,2, ,3,2,1,1,2,48.0,,48.0,,1000.0,1000.0,1000.0,,1000.0,,,6.90875477931522,6.90875477931522,6.90875477931522,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,40.0,11,6,5, ,2, ,3,2,1,1,2,47.0,,47.0,,1000.0,1000.0,1000.0,,1000.0,,,6.90875477931522,6.90875477931522,6.90875477931522,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,44.0,1,4, ,6,2, ,3,2,1,2,2,56.0,,56.0,,550.0,550.0,550.0,,400.0,,,6.311734809152915,6.311734809152915,6.311734809152915,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
1,46.0,2,6,5, ,1, ,3,2,1,2,2,54.0,,54.0,,2500.0,2500.0,2500.0,,2500.0,,,7.824445930877619,7.824445930877619,7.824445930877619,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,20.0,3,8,1, ,3,5,2,2,1,3,2,54.0,11.0,65.0,,1342.0,1342.0,1342.0,1342.0,,,,7.202661196523238,7.202661196523238,7.202661196523238,5,2,1,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0
1,33.0,1,9,3, ,2, ,2,2,1,1,2,56.0,,56.0,,1283.0,1283.0,1283.0,,1283.0,,,7.157735484249907,7.157735484249907,7.157735484249907,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,43.0,1,8,1, ,2, ,3,2,1,1,2,72.0,,72.0,,550.0,550.0,550.0,,400.0,,,6.311734809152915,6.311734809152915,6.311734809152915,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,30.0,1,11,5, ,2, ,2,2,1,2,2,60.0,,60.0,,3996.0,3996.0,3996.0,,3996.0,,,8.293299358711323,8.293299358711323,8.293299358711323,6,2,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,34.0,2,10,3, ,4, ,2,2,1,2, ,42.0,,42.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,53.0,1,6,5, ,1, ,3,2,1,3,2,60.0,,60.0,,3550.0,3550.0,3550.0,,3030.0,,,8.174984532943087,8.174984532943087,8.174984532943087,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,23.0,3,6,5, ,3,5,1, ,5,3000,2,48.0,,48.0,,1083.0,1083.0,1083.0,1083.0,,,,6.988413181999592,6.988413181999592,6.988413181999592,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,35.0,3,3, ,2,2, ,3,2,1,1,2,14.0,,14.0,,62.0,62.0,62.0,,62.0,,,4.143134726391533,4.143134726391533,4.143134726391533,1,1,2,2,2,2,2,2,2,2,2,10,9,0,0,0,0,0,0
1,28.0,3,11,5, ,2, ,3,2,1,1,1,12.0,,24.0,24.0,700.0,700.0,700.0,,700.0,,,6.55250788703459,6.55250788703459,6.55250788703459,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,64.0,1,6,5, ,2, ,3,2,1,1,2,15.0,,15.0,,60.0,60.0,60.0,,60.0,,,4.110873864173311,4.110873864173311,4.110873864173311,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,41.0,3,6,5, ,3,5,1, ,3,80,2,47.0,,47.0,,1400.0,1400.0,1516.0,1400.0,,,,7.244941546337007,7.244941546337007,7.324489979348532,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,24.0,3,6,5, ,2, ,3,2,1,1,2,28.0,,28.0,,150.0,150.0,150.0,,120.0,,,5.017279836814924,5.017279836814924,5.017279836814924,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,27.0,4,5,2, ,2, ,3,2,1,1,2,78.0,,78.0,,1522.0,1522.0,1522.0,,1522.0,,,7.328437352895162,7.328437352895162,7.328437352895162,5,2,1,2,2,2,2,2,2,2,2,10,5,0,0,0,0,0,0
1,32.0,1,11,5, ,3,5,1, ,1,12,2,69.0,,69.0,,3464.0,3464.0,4264.0,3464.0,,,,8.150467911624004,8.150467911624004,8.35819745992578,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,64.0,2,10,1, ,3,2, , ,5,9998,2,48.0,,48.0,,3250.0,3250.0,3333.0,3250.0,,,,8.086717920303906,8.086717920303906,8.111928063310739,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,29.0,3,9,3, ,3,5,1, ,1,10,2,49.0,,49.0,45.0,1500.0,1500.0,1675.0,1500.0,,,,7.313886831633462,7.313886831633462,7.424165281042028,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,49.0,1,4, ,6,3,5,3,2,1,4,2,54.0,,54.0,,2165.0,2165.0,2165.0,2165.0,,,,7.680637427560936,7.680637427560936,7.680637427560936,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,22.0,3,6,5, ,3,5,1, ,2,50,2,54.0,,54.0,,1025.0,1025.0,1025.0,1025.0,,,,6.933423025730715,6.933423025730715,6.933423025730715,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,48.0,1,6,5, ,3,5,3,2,1,5,2,48.0,,48.0,,1490.0,1490.0,1490.0,1100.0,,,,7.307202314764738,7.307202314764738,7.307202314764738,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,54.0,2,5,1, ,3,5,2,2,1,3,2,54.0,,54.0,,1299.0,1299.0,1299.0,1299.0,,,,7.170119543449628,7.170119543449628,7.170119543449628,5,2,1,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,47.0,1,6,5, ,3,5,1, ,3,100,2,48.0,,48.0,,1545.0,1545.0,1885.0,1025.0,,,,7.343426229147367,7.343426229147367,7.542213463193403,1,1,2,1,2,2,2,2,2,2,2,10,8,0,0,0,0,0,0
2,45.0,2,8,2, ,2, ,3,2,1,2,2,56.0,,56.0,,1082.0,1082.0,1082.0,,902.0,,,6.987490247000991,6.987490247000991,6.987490247000991,1,1,2,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,1
2,22.0,3,11,5, ,3,5,1, ,4,500,2,48.0,,48.0,,1025.0,1025.0,1075.0,1025.0,,,,6.933423025730715,6.933423025730715,6.98100574072173,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,16.0,3,5,4, ,4, ,3,2,1,2, ,28.0,,28.0,,,,,,,,,,,,1,1,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,52.0,2,9,3, ,2, ,3,2,1,1,2,48.0,,48.0,,1830.0,1830.0,1830.0,,1830.0,,,7.5126175446745105,7.5126175446745105,7.5126175446745105,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,31.0,1,6,5, ,3,5,3,2,1,3,2,53.0,,53.0,,1516.0,1516.0,1516.0,1516.0,,,,7.324489979348532,7.324489979348532,7.324489979348532,6,2,2,2,2,2,2,2,2,2,2,10,9,0,0,0,0,0,0
1,29.0,7,6,5, ,3,5,3,2,1,3,2,45.0,,45.0,,1516.0,1516.0,1516.0,1516.0,,,,7.324489979348532,7.324489979348532,7.324489979348532,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
1,33.0,1,9,3, ,1, ,3,2,1,7,2,7.0,,20.0,20.0,5000.0,5000.0,5000.0,,5000.0,,,8.517393171418904,8.517393171418904,8.517393171418904,6,2,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,34.0,2,11,5, ,2, ,3,2,1,1,2,8.0,,8.0,,960.0,960.0,960.0,,960.0,,,6.8679744089702925,6.8679744089702925,6.8679744089702925,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,72.0,6,4,5, ,2, ,3,2,1,1,2,35.0,,35.0,,390.0,390.0,390.0,,390.0,,,5.968707559985366,5.968707559985366,5.968707559985366,1,1,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,44.0,2,6,5, ,3,5,2,2,1,4,2,48.0,,48.0,,1732.0,1732.0,1732.0,1732.0,,,,7.457609289715606,7.457609289715606,7.457609289715606,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
2,48.0,1,8,2, ,6, , , ,1,1,2,32.0,,32.0,,1212.0,1212.0,1212.0,1039.0,,,,7.10085190894405,7.10085190894405,7.10085190894405,6,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1
1,27.0,7,9,3, ,3,5,1, ,1,15,1,48.0,,48.0,,1930.0,1930.0,2114.0,1800.0,,,,7.565793282428515,7.565793282428515,7.656810091480378,1,1,2,2,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0
1,28.0,1,9,3, ,3,5,1, ,5,3500,2,48.0,,48.0,,2800.0,2800.0,4166.0,2800.0,,,,7.937731775260109,7.937731775260109,8.334951631422454,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,53.0,3,12,2, ,3,2, , ,5,9998,2,0.0,,30.0,30.0,3500.0,3500.0,3575.0,3500.0,,,,8.160803920954665,8.160803920954665,8.182000136293405,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,39.0,1,6,5, ,1, ,2,2,1,3,2,66.0,,66.0,,3500.0,3500.0,3500.0,,3500.0,,,8.160803920954665,8.160803920954665,8.160803920954665,5,2,1,1,2,2,2,2,2,2,2,10,9,0,0,0,0,0,1
1,22.0,8,10,2, ,3,5,2,2,1,5,2,48.0,,48.0,,1083.0,1083.0,1083.0,1083.0,,,,6.988413181999592,6.988413181999592,6.988413181999592,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,36.0,7,6,5, ,3,5,2,2,1,5,2,48.0,,48.0,,1083.0,1083.0,1083.0,1083.0,,,,6.988413181999592,6.988413181999592,6.988413181999592,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,64.0,2,11,5, ,3,2, , ,5,9998,2,40.0,,40.0,,4800.0,4800.0,6000.0,4800.0,,,,8.476579508530941,8.476579508530941,8.699681400989514,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,37.0,3,11,5, ,3,5,1, ,1,20,2,44.0,,44.0,40.0,2000.0,2000.0,2668.0,2000.0,,,,7.601402334583733,7.601402334583733,7.889459149404524,1,1,2,1,2,2,2,2,2,2,2,10,8,0,0,0,0,0,0
2,57.0,1,6,5, ,6, , , ,1,1,2,11.0,,15.0,15.0,665.0,665.0,665.0,600.0,,,,6.501289670540389,6.501289670540389,6.501289670540389,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1
1,26.0,3,10,3, ,8,5,2,1,1,5,2,18.0,,18.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,1,10,7,0,0,0,0,0,0
1,43.0,1,6,5, ,3,5,1, ,4,200,2,51.0,,51.0,,2000.0,2000.0,2050.0,2000.0,,,,7.601402334583733,7.601402334583733,7.62608275807238,1,1,2,1,2,2,2,2,2,2,2,10,9,0,0,0,0,0,0
2,38.0,2,5,4, ,3,5,1, ,3,100,2,44.0,,44.0,,1125.0,1125.0,1210.0,1125.0,,,,7.026426808699636,7.026426808699636,7.099201743553092,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,45.0,2,5,2, ,6, , , ,1,1,2,30.0,,30.0,,550.0,550.0,550.0,250.0,,,,6.311734809152915,6.311734809152915,6.311734809152915,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,49.0,1,6,5, ,2, ,3,2,1,1,2,36.0,,36.0,,900.0,900.0,900.0,,890.0,,,6.803505257608338,6.803505257608338,6.803505257608338,5,2,1,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0
1,20.0,1,5,4, ,3,5,2,2,1,5,2,46.0,,46.0,,1559.0,1559.0,1559.0,1299.0,,,,7.352441100243583,7.352441100243583,7.352441100243583,6,2,2,2,2,2,2,2,2,2,2,10,5,0,0,0,0,0,0
1,29.0,1,10,1, ,2, ,3,2,1,1,1,8.0,,48.0,48.0,480.0,480.0,480.0,,480.0,,,6.175867270105761,6.175867270105761,6.175867270105761,1,1,2,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,59.0,1,9,3, ,6, , , ,1,2,2,48.0,,48.0,,1415.0,1415.0,1531.0,1025.0,,,,7.255591274253665,7.255591274253665,7.334329350300536,1,1,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,30.0,3,9,3, ,3,5,1, ,4,150,2,24.0,,24.0,,600.0,600.0,750.0,600.0,,,,6.398594934535208,6.398594934535208,6.621405651764134,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,41.0,2,5,4, ,3,5,1, ,4,150,2,48.0,,48.0,,1590.0,1590.0,1590.0,1200.0,,,,7.372118028337787,7.372118028337787,7.372118028337787,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,43.0,3,11,5, ,3,2, , ,5,9998,2,0.0,,30.0,30.0,2700.0,2700.0,2750.0,2700.0,,,,7.901377353792616,7.901377353792616,7.919719760924575,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,71.0,1,10,2, ,2, ,3,2,1,2,2,51.0,,51.0,,1632.0,1632.0,1632.0,,1632.0,,,7.398174092970465,7.398174092970465,7.398174092970465,1,1,2,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,0
2,72.0,2,6,5, ,4, ,3,2,1,2, ,44.0,,44.0,,,,,,,,,,,,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,42.0,3,10,2, ,2, ,2,2,1,1,2,49.0,,49.0,,1900.0,1900.0,1900.0,,1900.0,,,7.550135342488429,7.550135342488429,7.550135342488429,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,53.0,1,11,5, ,3,5,1, ,4,450,2,66.0,,66.0,,20000.0,20000.0,21666.0,20000.0,,,,9.90353755128617,9.90353755128617,9.983545644706709,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,1,1,0
2,58.0,2,10,4, ,1, ,2,1,1,4,2,50.0,,50.0,,4100.0,4100.0,4100.0,,4100.0,,,8.31898612539206,8.31898612539206,8.31898612539206,2,2,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,28.0,1,11,5, ,3,3, , ,5,9888,2,47.0,7.0,54.0,,2700.0,2500.0,2700.0,2500.0,,,200.0,7.901377353792616,7.824445930877619,7.901377353792616,2,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,22.0,7,10,5, ,2, ,3,2,1,1,1,10.0,,10.0,,846.0,846.0,846.0,,846.0,,,6.741700694652055,6.741700694652055,6.741700694652055,2,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,57.0,1,6,5, ,2, ,3,2,1,2,2,60.0,,60.0,,1104.0,1104.0,1104.0,,624.0,,,7.007600613951853,7.007600613951853,7.007600613951853,5,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0
2,18.0,3,6,5, ,4, ,3,2,1,2, ,16.0,,16.0,,,,,,,,,,,,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,47.0,1,6,5, ,1, ,3,2,1,4,2,48.0,,48.0,,2940.0,2940.0,2940.0,,2940.0,,,7.9865049385539955,7.9865049385539955,7.9865049385539955,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,45.0,2,10,1, ,6, , , ,1,1,2,12.0,,12.0,,173.0,173.0,173.0,173.0,,,,5.159055299214529,5.159055299214529,5.159055299214529,5,2,1,2,2,2,2,2,2,2,2,10,1,0,0,0,0,0,1
1,21.0,3,10,1, ,3,5,1, ,1,10,2,60.0,,60.0,,1299.0,1299.0,1299.0,1299.0,,,,7.170119543449628,7.170119543449628,7.170119543449628,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,43.0,1,6,5, ,2, ,3,2,1,2,2,42.0,,42.0,,48.0,48.0,48.0,,5.0,,,3.8918202981106265,3.8918202981106265,3.8918202981106265,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,44.0,2,6,5, ,3,5,3,2,1,3,2,42.0,,50.0,50.0,1732.0,1732.0,1732.0,1732.0,,,,7.457609289715606,7.457609289715606,7.457609289715606,6,2,2,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
2,20.0,3,8,1, ,3,5,2,2,1,11,2,54.0,,54.0,,1732.0,1732.0,1732.0,1732.0,,,,7.457609289715606,7.457609289715606,7.457609289715606,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,1
1,47.0,1,10,2, ,3,5,2,2,1,8,2,66.0,,66.0,,2165.0,2165.0,2165.0,2165.0,,,,7.680637427560936,7.680637427560936,7.680637427560936,5,2,1,2,1,2,2,2,2,2,2,1,7,0,0,0,0,0,0
2,59.0,2,11,5, ,3,5,1, ,4,120,2,45.0,,45.0,,6500.0,6500.0,8126.0,6500.0,,,,8.77971129020447,8.77971129020447,9.002947130753205,3,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,1,0
1,54.0,2,9,3, ,2, ,2,2,1,1,2,40.0,,40.0,,1500.0,1500.0,1500.0,,1500.0,,,7.313886831633462,7.313886831633462,7.313886831633462,5,2,1,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
1,64.0,1,10,3, ,4, ,3,2,1,2, ,42.0,,42.0,,,,,,,,,,,,5,2,1,2,1,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,61.0,2,5,2, ,2, ,3,2,1,2,2,52.0,,52.0,,2500.0,2500.0,2500.0,,1600.0,,,7.824445930877619,7.824445930877619,7.824445930877619,6,2,2,2,2,2,2,2,2,2,2,10,9,0,0,0,0,0,0
2,58.0,2,9,3, ,2, ,3,2,1,1,2,36.0,,36.0,,2750.0,2750.0,2750.0,,2750.0,,,7.919719760924575,7.919719760924575,7.919719760924575,1,1,2,1,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
2,67.0,1,5,3, ,2, ,2,2,1,1,2,70.0,,70.0,,1634.0,1634.0,1634.0,,1334.0,,,7.399398083331354,7.399398083331354,7.399398083331354,5,2,1,2,2,2,2,2,2,2,2,10,7,0,0,0,0,0,0
