ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_ond24,fa_efm24,fa_amj24,fa_jas24,C208_num,OCUP300_num,P209H_num,target_subempleo_horas
2024,12,2247702,1,40,1,1,20240922477020999680,1,1,1,1,2, ,2,49,1,1,19,5,1975,1, , , , , , , , , , , , , , , ,2341,8521,3,2, , ,5,9998,0,6,6,6,6,6,0,30,12,42,1, ,2, ,2,2,4,3100, , , ,1300, , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,3100, , , ,1300, , , ,50,4400,3100,4450,1,570.813867106498,,,,49.0,1.0,2.0,0
2024,12,2299802,1,69,1,1,20230922998021001216,1,1,1,1,2, ,2,35,1,1,7,10,1989,1, , , , , , , , , , , , , , , ,7513,1073,2, ,3,2,1,1,6,11,0,0,11,6,0,34,32,66,1, ,1,1,1,1, , , , , , , ,300, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,1,1,1, , ,1125,15, ,300, , , ,1440,1140,1440,1,1102.8276235746,,,,35.0,1.0,1.0,1
2024,12,2299802,1,69,1,1,20230922998021001216,1,4,8,1,2, ,2,23,4,4,1,12,2001,1, , , , , , , , , , , , , , , ,2341,8521,3,5,1, ,2,25,0,5,0,5,0,0,0,10, ,10,1, ,2, ,2,2,4,400, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,1,1,400, , , , , , , , ,400,400,400,1,1144.18612547348,,,,23.0,1.0,2.0,0
2024,12,2299802,1,72,1,1,20230922998021001216,1,1,1,1,2, ,2,54,1,1,28,11,1970,1, , , , , , , , , , , , , , , ,5212,4711,2, ,2,2,1,2,11,11,11,6,8,11,6,64, ,70,2,70,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,4, ,2,2,2,2,2,2,1,1,1, , ,950,43, , , , , ,993,993,993,1,914.685520429102,,,,54.0,1.0,2.0,0
2024,12,2299802,1,72,1,1,20230922998021001216,1,2,3,1,2, ,2,22,2,2,20,4,2002,1, , , , , , , , , , , , , , , ,7354,1410,3,5,3,2,1,19,0,11,11,11,11,11,11,66, ,66,1, ,2, ,2,2,2,300, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1299, , , , , , , , ,1299,1299,1299,1,1144.18612547348,,,,22.0,1.0,2.0,0
2024,12,2299802,1,72,1,1,20230922998021001216,1,3,3,1,2, ,2,20,3,3,8,4,2004,1, , , , , , , , , , , , , , , ,3432,1811,3,5,1, ,1,12,0,10,10,10,10,10,9,59, ,59,1, ,2, ,2,2,3,900,60, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,1800,260, , , , , , , ,2060,2060,2060,1,1144.18612547348,,,,20.0,1.0,2.0,0
2024,12,4744203,1,28,1,1,20240947442031001600,1,1,1,1,2, ,1,55,1,2,30,11,1969,1, , , , , , , , , , , , , , , ,7127,4322,2, ,3,2,1,1,0,0,7,8,7,5,5,32, ,32,2,30,2, ,2,1, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1, , ,1032, , , , , , ,1032,1032,1032,1,451.067955099118,,,,55.0,1.0,2.0,0
2024,12,47463,1,24,1,1,202312474631001984,1,1,1,1,2, ,2,49,1,1,1,10,1975,1, , , , , , , , , , , , , , , ,2342,8510,3,2, , ,5,9998,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,1,1,1,3000, , , , , , , ,50,3000,3000,3050,1,692.302982884903,,,,49.0,1.0,2.0,0
2024,12,47463,1,25,1,1,202312474631001984,1,1,1,1,2, ,2,36,1,1,28,3,1988,1, , , , , , , , , , , , , , , ,9112,8510,3,5,3,2,1,7,0,2,2,2,2,2,0,10, ,10,1, ,2, ,2,1,4,250, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,7,1,250, , , , , , , , ,250,250,250,1,834.703115285342,,,,36.0,1.0,2.0,0
2024,12,47463,1,25,1,1,202312474631001984,1,3,3,1,2, ,2,17,3,3,25,11,2007,1, , , , , , , , , , , , , , , ,7354,1410,3,5,3,2,1,4,0,0,0,0,0,9,9,18, ,18,1, ,2, ,2,2,2,60, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1,260, , , , , , , , ,260,260,260,1,866.00634857454,,,,17.0,1.0,2.0,0
2024,12,47463,1,28,1,1,202312474631001984,1,1,1,1,2, ,1,60,1,1,11,11,1964,1, , , , , , , , , , , , , , , ,3314,5229,3,5,1, ,2,36,0,8,8,8,8,8,5,45, ,53,2,53,1,1,1,2,4,2800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,2800, , , , , , , ,699,2800,2800,3499,1,735.310371991041,,,,60.0,1.0,1.0,1
2024,12,28071,1,26,1,1,202409280711001984,1,1,1,1,2, ,1,66,1,1,30,4,1958,1, , , , , , , , , , , , , , , ,2259,8690,2, ,3,2,1,1,4,5,4,4,8,4,4,33, ,33,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,7400, , , , , , ,7400,7400,7400,1,983.253868996712,,,,66.0,1.0,1.0,1
2024,12,28071,1,26,1,1,202409280711001984,1,2,2,1,2, ,2,66,2,2,1,10,1958,1, , , , , , , , , , , , , , , ,9533,4799,2, ,3,2,1,1,2,2,1,1,1,1,1,9, ,9,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,100, , , , , , ,100,100,100,1,925.744573133586,,,,66.0,1.0,2.0,0
2024,12,28071,1,26,1,1,202409280711001984,1,3,3,1,2, ,1,26,3,3,8,6,1998,1, , , , , , , , , , , , , , , ,3521,8230,3,5,1, ,2,30,3,0,4,6,2,10,2,27, ,27,1, ,1,1,1,2,4,2800,40, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,1,2800,173, , , , , , , ,2973,2973,2973,1,1243.91961137002,,,,26.0,1.0,1.0,1
2024,12,28071,1,27,1,1,202409280711001984,1,1,1,1,2, ,2,65,1,1,31,5,1959,1, , , , , , , , , , , , , , , ,9524,4781,2, ,3,2,1,1,8,8,8,8,8,8,8,56, ,56,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,836,217, , , , , ,1053,1053,1053,1,925.744573133586,,,,65.0,1.0,1.0,1
2024,12,28071,1,27,1,1,202409280711001984,1,2,3,1,2, ,1,39,2,2,11,3,1985,1, , , , , , , , , , , , , , , ,2611,6910,2, ,3,2,1,1,0,2,2,2,2,2,2,12, ,12,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1, , ,1500, , , , , , ,1500,1500,1500,1,1243.91961137002,,,,39.0,1.0,2.0,0
2024,12,28071,1,28,1,1,202409280711001984,1,1,1,1,2, ,2,70,1,1,5,9,1954,1, , , , , , , , , , , , , , , ,3221,9700,6, , , ,1,2,0,0,0,0,0,12,12,24, ,24,1, ,1,1,1,2,4,2500,40, , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,9,3, ,2,2,2,2,2,2,10,7,1,2500,173, , , , , , , ,2673,2673,2673,1,925.744573133586,,,,70.0,1.0,1.0,1
2024,12,28071,1,29,1,1,202409280711001984,1,1,1,1,2, ,1,63,1,1,12,9,1961,1, , , , , , , , , , , , , , , ,5414,8010,3,4,1, ,3,100,0,8,8,8,8,8,8,48, ,48,1, ,1,1,1,2,4,1800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1800, , , , , , , ,434,1800,1800,2234,1,983.253868996712,,,,63.0,1.0,1.0,1
2024,12,28071,1,29,2,1,202409280711001984,1,1,1,1,2, ,2,66,1,1,1,12,1958,1, , , , , , , , , , , , , , , ,5120,5610,2, ,3,2,1,1,0,6,0,6,0,6,0,18, ,18,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,1039, , , , , , ,1039,1039,1039,1,925.744573133586,,,,66.0,1.0,1.0,1
2024,12,28071,1,29,3,1,202409280711001984,1,1,1,1,2, ,1,59,1,1,15,7,1965,1, , , , , , , , , , , , , , , ,4321,8422,3,2, , ,5,9998,0,10,10,10,8,10,0,48, ,48,1, ,2, ,2,2,4,6500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,6500, , , , , , , ,50,6500,6500,6550,1,983.253868996712,,,,59.0,1.0,2.0,0
2024,12,28296,1,72,1,1,202309282961007008,1,3,3,1,2, ,2,24,3,3,26,8,2000,1, , , , , , , , , , , , , , , ,5230,9329,3,5,1, ,1,4,8,0,8,8,8,8,8,48, ,48,1, ,1,1,1,2,4,1200, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1200, , , , , , , ,304,1200,1200,1504,1,940.374929277119,,,,24.0,1.0,1.0,1
2024,12,28296,1,72,2,1,202309282961007008,1,1,1,1,2, ,1,27,1,1,11,8,1997,1, , , , , , , , , , , , , , , ,7111,4100,3,5,1, ,1,20,0,8,8,8,8,8,8,48, ,48,1, ,1,2,2,2,2,900, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,3897, , , , , , , , ,3897,3897,3897,1,1010.13009253742,,,,27.0,1.0,2.0,0
2024,12,28296,1,72,2,1,202309282961007008,1,2,2,1,2, ,2,26,2,2,7,6,1998,1, , , , , , , , , , , , , , , ,5142,9602,2, ,3,2,1,1,0,0,0,0,0,2,2,4, ,4,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1, , ,706, , , , , , ,706,706,706,1,906.383520508663,,,,26.0,1.0,1.0,1
2024,12,28296,1,74,1,1,202309282961007008,1,1,1,1,2, ,1,67,1,1,11,8,1957,1, , , , , , , , , , , , , , , ,8331,4921,2, ,3,2,1,1,0,8,0,8,0,8,0,24, ,24,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,1,1,1, , ,1432, , , , , , ,1432,1432,1432,1,798.455392614585,,,,67.0,1.0,1.0,1
2024,12,28296,1,75,1,1,202309282961007008,1,1,1,1,2, ,1,29,1,1,22,1,1995,1, , , , , , , , , , , , , , , ,7422,4321,3,5,1, ,4,500,0,8,8,8,8,8,8,48, ,48,1, ,1,1,1,2,4,2200, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2200, , , , , , , , ,2200,2200,2200,1,1010.13009253742,,,,29.0,1.0,1.0,1
2024,12,28296,1,75,1,1,202309282961007008,1,2,6,1,2, ,2,53,2,2,12,2,1971,1, , , , , , , , , , , , , , , ,9112,8121,2, ,3,2,1,1,0,8,8,8,8,8,0,40, ,40,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,4,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1732, , , , , , ,1732,1732,1732,1,751.754729789597,,,,53.0,1.0,1.0,1
2024,12,28296,1,76,1,1,202309282961007008,1,1,1,1,2, ,1,34,1,1,21,5,1990,1, , , , , , , , , , , , , , , ,3312,6419,3,5,1, ,5,5000,0,8,8,8,8,8,8,48, ,48,1, ,1,1,1,2,4,8000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,8000, , , , , , , ,2350,8000,8000,10350,1,1010.13009253742,,,,34.0,1.0,1.0,1
2024,12,26216,1,29,1,1,202312262161001984,1,2,3,1,2, ,1,37,2,2,23,3,1987,1, , , , , , , , , , , , , , , ,2311,8530,3,5,1, ,5,9998,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,5000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,5000, , , , , , , ,417,5000,5000,5417,1,1048.64655978511,,,,37.0,1.0,2.0,0
2024,12,26216,1,31,1,1,202312262161003008,1,1,1,1,2, ,1,61,1,1,7,1,1963,1, , , , , , , , , , , , , , , ,2411,6920,3,5,1, ,1,18,0,9,9,9,9,9,0,45,20,65,1, ,2, ,2,2,4,2600, , , , , ,1500, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,2600, , , , ,1500, , ,651,4100,2600,4751,1,828.900660214847,,,,61.0,1.0,2.0,0
2024,12,26216,1,31,1,1,202312262161003008,1,2,2,1,2, ,2,64,2,2,30,3,1960,1, , , , , , , , , , , , , , , ,2411,6920,3,5,1, ,1,10,0,6,6,6,6,6,0,30, ,30,1, ,1,1,1,2,4,1800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1800, , , , , , , ,75,1800,1800,1875,1,780.419291554608,,,,64.0,1.0,1.0,1
2024,12,26216,1,31,1,1,202312262161003008,1,3,5,1,2, ,1,26,3,3,9,1,1998,1, , , , , , , , , , , , , , , ,9112,8121,3,4,1, ,5,9998,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1100, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1100, , , , , , , ,17,1100,1100,1117,1,1048.64655978511,,,,26.0,1.0,2.0,0
2024,12,26216,1,33,1,1,202312262161003008,1,1,1,1,2, ,2,32,1,1,20,11,1992,1, , , , , , , , , , , , , , , ,2642,6619,3,5,1, ,5,9998,0,9,9,9,9,9,0,45,24,69,1, ,2, ,2,1,4,3000, , , , , ,1000, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3000, , , , ,1000, , ,375,4000,3000,4375,1,940.944109723287,,,,32.0,1.0,2.0,0
2024,12,26216,1,33,1,1,202312262161003008,1,2,7,1,2, ,2,31,2,2,28,11,1993,1, , , , , , , , , , , , , , , ,3432,7310,3,5,1, ,2,30,0,10,10,10,9,9,10,58, ,58,1, ,2, ,2,2,4,1800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1800, , , , , , , ,225,1800,1800,2025,1,940.944109723287,,,,31.0,1.0,2.0,0
2024,12,1964901,1,88,1,1,20231219649010999296,1,1,1,1,2, ,1,31,1,1,22,12,1992,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,4,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,2,2,360, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,1559, , , , , , , , ,1559,1559,1559,1,1000.45451722871,,,,31.0,1.0,2.0,0
2024,12,1964901,1,91,1,1,20231219649010999296,1,1,1,1,2, ,1,39,1,1,6,7,1985,1, , , , , , , , , , , , , , , ,9511,4781,2, ,3,2,1,1,0,6,6,6,6,6,6,36, ,36,1, ,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,5,2,2,2,2,2,2,10,7,1, , ,600, , , , , , ,600,600,600,1,1000.45451722871,,,,39.0,1.0,2.0,0
2024,12,1969502,1,51,1,1,20240919695020998656,1,1,1,1,2, ,1,46,1,1,30,6,1978,1, , , , , , , , , , , , , , , ,3114,8411,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,3500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,3500, , , , , , , ,342,3500,3500,3842,1,951.710175080946,,,,46.0,1.0,2.0,0
2024,12,25547,1,41,1,1,202309255471004000,1,1,1,1,2, ,1,74,1,1,21,1,1950,1, , , , , , , , , , , , , , , ,9531,4799,2, ,3,2,1,1,0,5,5,5,5,5,5,30, ,30,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,12,2, ,2,2,2,2,2,2,10,7,1, , ,600, , , , , , ,600,600,600,1,696.586642558536,,,,74.0,1.0,2.0,0
2024,12,2695201,1,34,1,1,20240926952011001856,1,1,1,1,2, ,1,53,1,1,11,10,1971,1, , , , , , , , , , , , , , , ,1499,9603,3,5,1, ,1,12,0,8,8,8,8,8,0,40, ,40,1, ,1,1,1,2,4,15000, , , , , , , , , , , , , , ,1,3,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,15000, , , , , , , ,5284,15000,15000,20284,1,764.670623556824,,,,53.0,1.0,1.0,1
2024,12,2695201,1,35,1,1,20241226952011001856,1,1,1,1,2, ,1,37,1,2,19,4,1987,1, , , , , , , , , , , , , , , ,2212,8610,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,1,1,1,2,4,9000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,7, ,2,2,2,2,2,2,10,7,1,9000, , , , , , , ,2317,9000,9000,11317,1,967.388804532691,,,,37.0,1.0,1.0,1
2024,12,27074,1,69,1,1,202409270741006016,1,1,1,1,2, ,1,62,1,1,23,12,1961,1, , , , , , , , , , , , , , , ,2511,8610,3,5,1, ,3,60,0,0,8,0,8,0,0,16, ,16,1, ,2, ,2,2,3,1000, , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,2000, , , , , , , , ,2000,2000,2000,1,746.988792395869,,,,62.0,1.0,2.0,0
2024,12,27074,1,69,1,1,202409270741006016,1,3,3,1,2, ,2,33,3,1,4,2,1991,1, , , , , , , , , , , , , , , ,2611,4100,3,5,1, ,4,200,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,6000, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1,6000, , , , , , , ,1500,6000,6000,7500,1,847.960121122383,,,,33.0,1.0,2.0,0
2024,12,27074,1,71,1,1,202409270741007008,1,4,6,1,2, ,2,92,4,4,19,3,1932,1, , , , , , , , , , , , , , , ,5230,5610,9, ,3,2,1,4,0,6,6,6,6,6,6,36, ,36,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,703.298347005436,,,,92.0,1.0,2.0,0
2024,12,28428,1,18,1,1,202309284281000992,1,1,1,1,2, ,2,70,1,1,8,9,1954,1, , , , , , , , , , , , , , , ,5213,4782,2, ,3,2,1,1,10,10,10,10,10,10,0,60, ,60,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,4, ,2,2,2,2,2,2,10,1,1, , ,834, , , , , , ,834,834,834,1,776.925927218893,,,,70.0,1.0,2.0,0
2024,12,28428,1,18,1,1,202309284281000992,1,2,3,1,2, ,1,48,2,2,8,4,1976,1, , , , , , , , , , , , , , , ,7222,9529,2, ,2,2,1,1,8,10,10,10,10,8,10,66, ,66,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1967, , , , , , ,1967,1967,1967,1,825.190280377263,,,,48.0,1.0,2.0,0
2024,12,28428,1,18,1,1,202309284281000992,1,3,3,1,2, ,1,28,3,3,28,7,1996,1, , , , , , , , , , , , , , , ,4312,6419,3,5,1, ,5,1550,0,9,9,9,9,9,5,50, ,50,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,2500, , , , , , , ,208,2500,2500,2708,1,1043.95253885,,,,28.0,1.0,2.0,0
2024,12,28428,1,22,1,1,202309284281001984,1,2,3,1,2, ,2,52,2,1,10,8,1972,1, , , , , , , , , , , , , , , ,7129,4520,3,5,3,2,1,5,0,8,0,8,0,8,0,24,14,38,1, ,1,1,1,2,2,60, , , , , ,30, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,260, , , , ,30, , , ,290,260,290,1,776.925927218893,,,,52.0,1.0,1.0,1
2024,12,28428,1,23,1,1,202309284281001984,1,1,1,1,2, ,2,58,1,1,7,7,1966,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,5212,4771,2, ,3,2,1,2,0,1,2,2,2,3,3,13, ,13,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,1,1, , ,83,15, , , , , ,98,98,98,1,776.925927218893,,,,58.0,1.0,1.0,1
2024,12,28428,1,23,1,1,202309284281001984,1,2,3,1,2, ,1,36,2,2,22,10,1988,1, , , , , , , , , , , , , , , ,8322,4649,3,5,2,2,1,4,0,11,11,11,11,11,8,63, ,63,1, ,2, ,2,2,3,1350, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,2700, , , , , , , , ,2700,2700,2700,1,1043.95253885,,,,36.0,1.0,2.0,0
2024,12,28647,1,23,1,1,202309286471001984,1,1,1,1,2, ,1,49,1,1,21,3,1975,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,16,8,9,10,8,10,8,69, ,73,2,73,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1130, , , , , , ,1130,1130,1130,1,780.274386516767,,,,49.0,1.0,1.0,1
2024,12,28647,1,23,1,1,202309286471001984,1,2,2,1,2, ,2,42,2,2,17,2,1982,1, , , , , , , , , , , , , , , ,9411,5610,2, ,3,2,1,3,0,8,8,0,8,0,8,32,6,38,1, ,2, ,2,2, , , , , , , ,80, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,110,208, ,80, , , ,398,318,398,1,885.744967039361,,,,42.0,1.0,2.0,0
2024,12,28647,1,25,1,1,202309286471001984,1,2,2,1,2, ,2,69,2,2,5,3,1955,1, , , , , , , , , , , , , , , ,5329,8610,3,2, , ,5,9998,0,0,6,12,0,6,12,36, ,36,1, ,2, ,2,2,4,2800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,8,2, ,2,2,2,2,2,2,1,1,1,2800, , , , , , , ,83,2800,2800,2883,1,734.637108125584,,,,69.0,1.0,2.0,0
