ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_ond24,fa_efm24,fa_amj24,fa_jas24,C208_num,OCUP300_num,P209H_num,target_subempleo_horas,whoraT_missing_flag,C318_T_missing_flag,C208_outlier_flag,whoraT_outlier_flag,INGTOT_outlier_flag,INGTRABW_outlier_flag,INGTOT_log,INGTOTP_log,INGTRABW_log,I339_1_log,I342_log,I345_1_log,I348_log,C208_std,C318_T_std,C328_T_std,whoraT_std,C331_std,INGTOT_std,INGTOTP_std,ingtrabw_std,I339_1_std,I342_std,I345_1_std,I348_std,INGTOT_log_std,INGTOTP_log_std,INGTRABW_log_std
2024,10,25077,1,34,1,1,202410250771003008,1,1,1,1,2, ,2,56.0,1,1,20.0,9.0,1968,1, , , , , , , , , , , , , , , ,7354,9529,2, ,3,2,1,1,0,6,6,7,7,6,7,39.0,,39.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,, ,606.0, ,,, , , ,606.0,606.0,606.0,1,1090.06600766393,,,,56.0,1.0,2.0,0,0,0,0,0,0,0,6.408528791059498,6.408528791059498,6.408528791059498,,6.408528791059498,,,0.9450672445107511,-0.09424077503377774,,-0.30705963162765476,,-0.6981349306400968,-0.7005846732261356,-0.6839456853090304,,-0.48782429245251113,,,-0.9752906090710046,-0.935753709630744,-0.9943302019897137
2024,10,25077,1,34,1,1,202410250771003008,1,2,3,1,2, ,2,21.0,2,2,24.0,1.0,2003,1, , , , , , , , , , , , , , , ,2359,8510,3,5,1, ,1,10,0,0,0,0,6,0,0,6.0,24.0,30.0,1,,1,2,2,1,4,400, , , ,960, , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,400.0, ,, ,960.0,, , , ,1360.0,400.0,1360.0,1,1363.57072891482,,,,21.0,1.0,2.0,0,0,0,0,0,0,0,7.215975002651466,5.993961427306569,7.215975002651466,5.993961427306569,,6.8679744089702925,,-1.4218250000822383,-1.8459884072898236,0.7936044072760793,-0.8098324744408337,,-0.3329344550171069,-0.8058705459384304,-0.3595742303101601,-0.8825984010956892,,0.02609754440452115,,-0.07022496747213845,-1.3989007610383362,-0.11685472110952032
2024,10,27393,1,97,1,1,202410273931008992,1,1,1,1,2, ,1,62.0,1,1,8.0,5.0,1962,1, , , , , , , , , , , , , , , ,7322,3100,2, ,3,2,1,1,0,7,7,7,7,0,0,28.0,,28.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1,, ,1732.0, ,,, , , ,1732.0,1732.0,1732.0,1,1935.12187204229,,,,62.0,1.0,2.0,0,0,0,0,0,0,0,7.457609289715606,7.457609289715606,7.457609289715606,,7.457609289715606,,,1.350820200726692,-0.6781566524524597,,-0.9215597728437624,,-0.15275597102274055,-0.12509004859485393,-0.19953950715421878,,0.07959633627547018,,,0.20062266041233665,0.23625977267355336,0.1457363458802082
2024,10,27393,1,97,1,1,202410273931008992,1,2,3,1,2, ,1,26.0,2,2,6.0,2.0,1998,1, , , , , , , , , , , , , , , ,5230,5610,3,5,1, ,2,32,5,5,5,0,0,5,0,20.0,,20.0,1,,2, ,2,2,4,600,50, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,600.0,217,, ,,, , , ,817.0,817.0,817.0,1,2448.13279960002,,,,26.0,1.0,2.0,0,0,0,0,0,0,0,6.706862336602747,6.706862336602747,6.706862336602747,6.398594934535208,,,,-1.083697536568954,-1.102822745120592,,-1.368468966455477,,-0.5959369195572707,-0.5927433181664549,-0.5931733020135905,-0.7777894951547626,,,,-0.6408888397256413,-0.6024609470179227,-0.6701223877972036
2024,10,27393,1,98,1,1,202410273931008992,1,1,1,1,2, ,1,49.0,1,1,15.0,1.0,1975,1, , , , , , , , , , , , , , , ,4417,8610,3,5,1, ,5,9998,0,6,11,6,6,6,6,41.0,,41.0,1,,2, ,2,2,4,3500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1,3500.0, ,, ,,, , ,909,3500.0,3500.0,4409.0,1,1935.12187204229,,,,49.0,1.0,2.0,0,0,0,0,0,0,0,8.160803920954665,8.160803920954665,8.391629968440892,8.160803920954665,,,,0.47168879559215326,0.011925748133255332,,-0.1953323332247261,,0.7035761787139254,0.7785285094407641,0.9521082183523805,0.7419396409886727,,,,0.9888328110754404,1.0218559109603031,1.1607640126775096
2024,10,27393,1,98,1,1,202410273931008992,1,2,2,1,2, ,2,48.0,2,2,6.0,9.0,1976,1, , , , , , , , , , , , , , , ,2341,8521,3,2, , ,5,9998,0,6,6,6,6,6,0,30.0,,30.0,1,,2, ,2,2,4,3400, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,3400.0, ,, ,,, , ,50,3400.0,3400.0,3450.0,1,1821.93900057895,,,,48.0,1.0,2.0,0,0,0,0,0,0,0,8.131824785007195,8.131824785007195,8.146419323098003,8.131824785007195,,,,0.4040633028894964,-0.5719901292854266,,-0.8098324744408337,,0.6551411023713538,0.7274188624930482,0.539545585270263,0.6895351880182095,,,,0.9563501269130289,0.989480952051552,0.8942864122501448
2024,10,25748,1,10,1,1,202410257481000992,1,3,3,1,2, ,1,47.0,3,4,25.0,12.0,1976,1, , , , , , , , , , , , , , , ,7411,4321,2, ,3,2,1,1,0,8,8,8,8,8,0,40.0,,40.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,2850.0, ,,, , , ,2850.0,2850.0,2850.0,1,1146.41640937861,,,,47.0,1.0,2.0,0,0,0,0,0,0,0,7.955425088912672,7.955425088912672,7.955425088912672,,7.955425088912672,,,0.33643781018683955,-0.04115751345026121,,-0.25119598242619046,,0.38874818248721,0.44631580428061046,0.2814250640510027,,0.6429855573393095,,,0.758623886041998,0.7924104485372805,0.6867273760182567
2024,10,25748,1,10,1,1,202410257481000992,1,4,4,1,2, ,2,39.0,4,4,24.0,2.0,1985,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,5243,4791,2, ,3,2,1,1,0,4,4,4,4,4,0,20.0,,20.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,, ,2000.0, ,,, , , ,2000.0,2000.0,2000.0,1,1301.37882555833,,,,39.0,1.0,2.0,0,0,0,0,0,0,0,7.601402334583733,7.601402334583733,7.601402334583733,,7.601402334583733,,,-0.20456613143441515,-1.102822745120592,,-1.368468966455477,,-0.02294996642464865,0.011883805225024842,-0.08424567434294922,,0.21464849302422595,,,0.3618001389151301,0.39690272377494074,0.3020004652499926
2024,10,25748,1,12,1,1,202410257481000992,1,1,1,1,2, ,1,50.0,1,2,29.0,9.0,1974,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,12,12,12,12,12,12,12,84.0,,84.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,, ,4300.0, ,,, , , ,4300.0,4300.0,4300.0,1,1146.41640937861,,,,50.0,1.0,2.0,0,0,0,0,0,0,0,8.366602832783736,8.366602832783736,8.366602832783736,,8.366602832783736,,,0.5393142882948101,2.2945059962244665,,2.2068045824382403,,1.0910567894544982,1.1874056850224919,0.9052163236642149,,1.3736781964650402,,,1.2195126031171808,1.2517706788129177,1.1335662903022703
2024,10,25748,1,13,1,1,202410257481000992,1,1,1,1,2, ,1,53.0,1,1,9.0,4.0,1971,1, , , , , , , , , , , , , , , ,2141,2511,3,5,1, ,1,20,0,8,8,8,8,8,0,40.0,,40.0,1,,1,1,1,2,4,6000, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,6000.0, ,, ,,, , ,1500,6000.0,6000.0,7500.0,1,1146.41640937861,,,,53.0,1.0,1.0,1,0,0,0,0,0,1,8.699681400989514,8.699681400989514,8.922791623969637,8.699681400989514,,,,0.7421907664027806,-0.04115751345026121,,-0.25119598242619046,,1.9144530872782155,2.056269683133663,2.281859103500269,2.0520509652502548,,,,1.5928600332099385,1.6238799431676152,1.7379929629394415
2024,10,20509,1,114,1,1,202410205091011008,1,1,1,1,2, ,1,60.0,1,1,31.0,12.0,1963,1, , , , , , , , , , , , , , , ,3114,8412,3,2, , ,5,9998,0,8,8,8,8,8,8,48.0,,48.0,1,,2, ,2,2,4,4500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,4500.0, ,, ,,, , ,50,4500.0,4500.0,4550.0,1,2181.85662601811,,,,60.0,1.0,2.0,0,0,0,0,0,0,0,8.412054873292933,8.412054873292933,8.423102268016642,8.412054873292933,,,,1.2155692153213784,0.3835085792178711,,0.1957132111855242,,1.1879269421396415,1.2896249789179237,1.0127665408389066,1.2659841706933055,,,,1.2704597493355374,1.302548864417607,1.1949658837225026
2024,10,20509,1,114,1,1,202410205091011008,1,2,2,1,2, ,2,53.0,2,2,12.0,2.0,1971,1, , , , , , , , , , , , , , , ,5213,4781,2, ,3,2,1,1,0,9,9,6,9,9,9,51.0,,51.0,1,,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,1363.0,260,,, , , ,1623.0,1623.0,1623.0,1,2054.24254567421,,,,53.0,1.0,2.0,0,0,0,0,0,0,0,7.392647520721623,7.392647520721623,7.392647520721623,,7.218176838403408,,,0.7421907664027806,0.5427583639684207,,0.36330415878991723,,-0.2055502042361436,-0.18079956376786432,-0.24643140184238438,,-0.10635234223307787,,,0.1278070792753392,0.16368567641228782,0.0751404861579407
2024,10,20509,1,114,1,1,202410205091011008,1,3,3,1,2, ,1,32.0,3,3,14.0,4.0,1992,1, , , , , , , , , , , , , , , ,9112,8620,3,2, , ,5,9998,0,8,8,8,8,8,4,44.0,,44.0,1,,2, ,2,2,4,1300, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1300.0, ,, ,,, , ,50,1300.0,1300.0,1350.0,1,2760.27822709805,,,,32.0,1.0,2.0,0,0,0,0,0,0,0,7.170888478512505,7.170888478512505,7.208600337960199,7.170888478512505,,,,-0.677944580353013,0.17117553288380494,,-0.02774138562033311,,-0.36199550082264986,-0.3458837234089869,-0.36387623899714777,-0.4109583243615196,,,,-0.12076240676092725,-0.08405945622998072,-0.12486898553159391
2024,10,20509,1,116,1,1,202410205091011008,1,1,1,1,2, ,1,37.0,1,1,25.0,1.0,1987,1, , , , , , , , , , , , , , , ,2259,8690,3,5,1, ,1,10,0,8,8,8,8,8,0,40.0,,40.0,1,,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,2500.0, ,, ,,, , ,624,2500.0,2500.0,3124.0,1,2760.27822709805,,,,37.0,1.0,2.0,0,0,0,0,0,0,0,7.824445930877619,7.824445930877619,8.047189562170502,7.824445930877619,,,,-0.3398171168397288,-0.04115751345026121,,-0.25119598242619046,,0.21922541528820938,0.2674320399636046,0.39930010207446487,0.21789511128403985,,,,0.6118094803252998,0.6460829366689393,0.7864505205988422
2024,10,20509,1,116,1,1,202410205091011008,1,2,2,1,2, ,2,36.0,2,2,16.0,10.0,1987,1, , , , , , , , , , , , , , , ,4416,8412,3,2, , ,5,9998,0,8,8,8,8,8,0,40.0,,40.0,1,,2, ,2,2,4,3500, , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3500.0, ,, ,,, , , ,3500.0,3500.0,3500.0,1,2476.78067958148,,,,36.0,1.0,2.0,0,0,0,0,0,0,0,8.160803920954665,8.160803920954665,8.160803920954665,8.160803920954665,,,,-0.40744260954238565,-0.04115751345026121,,-0.25119598242619046,,0.7035761787139254,0.7785285094407641,0.5610556287052013,0.7419396409886727,,,,0.9888328110754404,1.0218559109603031,0.9099185766473948
2024,10,20509,1,117,1,1,202410205091011008,1,1,1,1,2, ,1,45.0,1,1,6.0,1.0,1979,1, , , , , , , , , , , , , , , ,3422,9312,3,5,1, ,2,50,0,5,5,5,5,5,0,25.0,,25.0,1,,2, ,2,2,4,4000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,4000.0, ,, ,,, , ,333,4000.0,4000.0,4333.0,1,2181.85662601811,,,,45.0,1.0,2.0,0,0,0,0,0,0,0,8.294299608857235,8.294299608857235,8.374246182096304,8.294299608857235,,,,0.20118682478152589,-0.8374064372030093,,-1.0891507204481554,,0.9457515604267834,1.034076744179344,0.9194129523312742,1.0039619058409892,,,,1.138467992574413,1.1709948438179112,1.1418725421829468
2024,10,20509,1,118,1,1,202410205091011008,1,1,1,1,2, ,2,60.0,1,1,16.0,1.0,1964,1, , , , , , , , , , , , , , , ,4110,2392,3,5,1, ,4,350,0,8,8,8,8,8,0,40.0,,40.0,1,,2, ,2,2,4,4500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,4500.0, ,, ,,, , ,1125,4500.0,4500.0,5625.0,1,2054.24254567421,,,,60.0,1.0,2.0,0,0,0,0,0,0,0,8.412054873292933,8.412054873292933,8.635153989049803,8.412054873292933,,,,1.2155692153213784,-0.04115751345026121,,-0.25119598242619046,,1.1879269421396415,1.2896249789179237,1.4752324746900811,1.2659841706933055,,,,1.2704597493355374,1.302548864417607,1.4254087085370348
2024,10,20509,1,118,1,1,202410205091011008,1,3,9,2, ,1,2,57.0,3,3,20.0,1.0,1967,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,18,10,10,10,10,6,64.0,,64.0,1,,2, ,2,2,4,800,90, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,800.0,390,, ,,, , ,66,1190.0,1190.0,1256.0,1,2054.24254567421,,,,57.0,1.0,2.0,0,0,0,0,0,0,0,7.0825485693553,7.0825485693553,7.136483208590247,6.68586094706836,,,,1.012692737213408,1.2328407645541357,,1.0895315984089535,,-0.41527408479947864,-0.4021043350514744,-0.4043151206548319,-0.6729805892138361,,,,-0.2197825215528643,-0.18275118168900145,-0.20324078524421135
2024,10,47268,1,43,1,1,202410472681004000,1,2,2,1,2, ,2,38.0,2,2,21.0,5.0,1986,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,3,0,3,0,3,0,0,9.0,,12.0,2,12.0,1,1,1,2,2,20, , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,87.0, ,, ,,, , , ,87.0,87.0,87.0,1,1688.61394946582,,,,38.0,1.0,1.0,1,0,0,0,0,0,0,4.477336814478207,4.477336814478207,4.477336814478207,4.477336814478207,,,,-0.272191624137072,-1.686738622539274,,-1.8153781600671917,-1.8701148125549931,-0.9495129768580435,-0.9658437408847814,-0.9072199361636905,-1.0466243388932392,,,,-3.1399617416397523,-3.0932459481868855,-3.0930131656283746
2024,10,47268,1,44,1,1,202410472681004000,1,1,1,1,2, ,1,39.0,1,1,12.0,6.0,1985,1, , , , , , , , , , , , , , , ,9313,4100,3,5,1, ,1,18,0,10,10,10,10,10,6,56.0,,56.0,1,,2, ,2,2,2,600, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,3, ,3,2,2,2,2,2,2,10,7,1,2598.0, ,, ,,, , , ,2598.0,2598.0,2598.0,1,1881.89626845448,,,,39.0,1.0,2.0,0,0,0,0,0,0,0,7.86288203464149,7.86288203464149,7.86288203464149,7.86288203464149,,,,-0.20456613143441515,0.8081746718860034,,0.6426224047972389,,0.26669179010392957,0.3175194939723663,0.17301444513891345,0.26925147519509385,,,,0.6548924701445488,0.689023046485307,0.5861581246143465
2024,10,47268,1,48,1,1,202410472681004000,1,1,1,1,2, ,1,36.0,1,1,28.0,1.0,1988,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,2,50,0,8,8,8,8,8,5,45.0,,45.0,1,,2, ,2,2,2,600, , , , , , , , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1,2598.0, ,, ,,, , , ,2598.0,2598.0,2598.0,1,1881.89626845448,,,,36.0,1.0,2.0,0,0,0,0,0,0,0,7.86288203464149,7.86288203464149,7.86288203464149,7.86288203464149,,,,-0.40744260954238565,0.2242587944673215,,0.02812226358113122,,0.26669179010392957,0.3175194939723663,0.17301444513891345,0.26925147519509385,,,,0.6548924701445488,0.689023046485307,0.5861581246143465
2024,10,26337,1,32,1,1,202410263371003008,1,1,1,1,2, ,2,46.0,1,1,9.0,,1978,1, , , , , , , , , , , , , , , ,2251,8620,3,5,1, ,1,5,0,8,8,8,8,8,8,48.0,36.0,84.0,1,,1,2,2,2,4,4500, , , , , ,4000, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,4500.0, ,, ,,4000.0, , ,1150,8500.0,4500.0,9650.0,1,1386.10853557051,,,,46.0,1.0,2.0,0,0,0,0,0,1,1,9.04793908261736,8.412054873292933,9.174816815907135,8.412054873292933,,,8.294299608857235,0.2688123174841827,0.3835085792178711,1.7812428077974445,2.2068045824382403,,3.1253299958425056,1.2896249789179237,3.206790971202618,1.2659841706933055,,,2.8409346993412825,1.983221716179256,1.302548864417607,2.011876131024739
2024,10,2244001,1,14,1,1,20241022440011001856,1,1,1,1,2, ,1,54.0,1,1,25.0,8.0,1970,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,7,7,7,7,7,7,7,49.0,,49.0,1,,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,10,1,1,, ,953.0, ,,, , , ,953.0,953.0,953.0,1,1455.00599789376,,,,54.0,1.0,2.0,0,0,0,0,0,0,0,6.860663671448287,6.860663671448287,6.860663671448287,,6.860663671448287,,,0.8098162591054374,0.43659184080138763,,0.25157686038698857,,-0.5300652157313733,-0.5232341983175612,-0.5346659838705583,,-0.3129619850203535,,,-0.46849307911355975,-0.4306369180074856,-0.5029819661615332
2024,10,2244001,1,14,1,1,20241022440011001856,1,2,2,1,2, ,2,50.0,2,2,24.0,4.0,1974,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,0,0,0,0,0,6,6.0,7.0,13.0,1,,1,2,2,2,2,60,20, , , , ,200,20, , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,3,2,2,2,2,2,2,1,1,1,260.0,87,, ,,200.0, ,20, ,567.0,347.0,567.0,1,1369.90450675915,,,,50.0,1.0,2.0,0,0,0,0,0,0,0,6.342121418721152,5.8522024797744745,6.342121418721152,5.564520407322694,,,5.303304908059076,0.5393142882948101,-1.8459884072898236,-0.6055499934625214,-1.7595145108657273,,-0.7170246104136997,-0.83295865882072,-0.7007235191882824,-0.9559646352543377,,,-0.4289853833798485,-1.0497265655340375,-1.557271255921918,-1.066497041266467
2024,10,2244001,1,15,1,1,20241022440011001856,1,1,1,1,2, ,2,25.0,1,1,23.0,5.0,1999,1, , , , , , , , , , , , , , , ,5141,9602,3,5,3,2,1,4,12,0,12,12,12,12,12,72.0,,72.0,1,,2, ,2,2,2,300, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,1299.0, ,, ,,, , , ,1299.0,1299.0,1299.0,1,1651.68082140908,,,,25.0,1.0,2.0,0,0,0,0,0,0,0,7.170119543449628,7.170119543449628,7.170119543449628,7.170119543449628,,,,-1.1513230292716108,1.657506857222268,,1.5364407920206682,,-0.3624798515860756,-0.346394819878464,-0.3858164833007849,-0.41148236889122425,,,,-0.12162430529489687,-0.08491849637214574,-0.16668719358441508
2024,10,2244001,1,16,1,1,20241022440011001856,1,2,2,1,2, ,1,27.0,2,2,29.0,11.0,1996,1, , , , , , , , , , , , , , , ,2359,8542,2, ,3,2,1,1,0,10,10,10,10,10,0,50.0,,50.0,1,,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,1500.0, ,,, , , ,1500.0,1500.0,1500.0,1,1840.73569655803,,,,27.0,1.0,1.0,1,0,0,0,0,0,0,7.313886831633462,7.313886831633462,7.313886831633462,,7.313886831633462,,,-1.0160720438662971,0.4896751023849042,,0.30744050958845287,,-0.26512534813750666,-0.24366442951355494,-0.2993461086923327,,-0.037314485984646754,,,0.039524302566532235,0.07569567983418785,-0.010451064758907386
2024,10,2244001,1,17,1,1,20241022440011001856,1,1,1,1,2, ,1,26.0,1,1,12.0,12.0,1997,1, , , , , , , , , , , , , , , ,8321,4922,2, ,3,2,1,1,0,8,8,8,8,8,8,48.0,,48.0,1,,1,2,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,, ,1435.0, ,,, , , ,1435.0,1435.0,1435.0,1,1840.73569655803,,,,26.0,1.0,2.0,0,0,0,0,0,0,0,7.269616749608169,7.269616749608169,7.269616749608169,,7.269616749608169,,,-1.083697536568954,0.3835085792178711,,0.1957132111855242,,-0.2966081477601782,-0.2768857000295703,-0.32730916515775255,,-0.0700696732558002,,,-0.010097987583121932,0.02623795655859016,-0.058560661356258564
2024,10,2244001,1,17,1,1,20241022440011001856,1,2,2,1,2, ,2,43.0,2,2,26.0,6.0,1981,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,10,10,10,10,10,10,60.0,,60.0,1,,1,1,1,2,2,250,60, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,1,1,1083.0,260,, ,,, , , ,1343.0,1343.0,1343.0,1,1651.68082140908,,,,43.0,1.0,1.0,1,0,0,0,0,0,0,7.203405521083095,7.203405521083095,7.203405521083095,6.988413181999592,,,,0.06593583937621221,1.0205077182200695,,0.8660770016030962,,-0.3411684179953441,-0.323906575221469,-0.3668876450780391,-0.5246759873074249,,,,-0.08431408664431639,-0.04773201296302977,-0.1305143453981468
2024,10,2255302,1,14,1,1,20241022553021001728,1,1,1,1,2, ,1,38.0,1,1,8.0,9.0,1986,1, , , , , , , , , , , , , , , ,8153,1410,3,5,1, ,1,10,0,8,0,8,8,8,0,32.0,,32.0,1,,1,1,1,1,2,300, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1299.0, ,, ,,, , , ,1299.0,1299.0,1299.0,1,1814.15752303277,,,,38.0,1.0,1.0,1,0,0,0,0,0,0,7.170119543449628,7.170119543449628,7.170119543449628,7.170119543449628,,,,-0.272191624137072,-0.4658236061183935,,-0.6981051760379051,,-0.3624798515860756,-0.346394819878464,-0.3858164833007849,-0.41148236889122425,,,,-0.12162430529489687,-0.08491849637214574,-0.16668719358441508
2024,10,2255302,1,17,1,1,20241022553021001728,1,1,1,1,2, ,1,45.0,1,1,29.0,7.0,1979,1, , , , , , , , , , , , , , , ,3314,2511,3,5,1, ,1,6,0,8,8,8,8,8,0,40.0,11.0,51.0,1,,1,1,1,2,4,1500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1500.0, ,, ,,, , ,542,1500.0,1500.0,2042.0,1,1433.9973316498,,,,45.0,1.0,1.0,1,0,0,0,0,0,0,7.313886831633462,7.313886831633462,7.622174594817622,7.313886831633462,,,,0.20118682478152589,-0.04115751345026121,-0.27633719328873296,0.36330415878991723,,-0.26512534813750666,-0.24366442951355494,-0.066177237857601,-0.306149418420593,,,,0.039524302566532235,0.07569567983418785,0.3245742897054485
