ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_ond24,fa_efm24,fa_amj24,fa_jas24
2024,7,26469,1,21,1,1,202407264691001984,1,2,2,1,2, ,1,32,2,2,3,1,1992,1, , , , , , , , , , , , , , , ,4419,6492,3,5,1, ,1,20,0,8,8,8,8,8,6,46, ,46,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2500, , , , , , , ,849,2500,2500,3349,1,,,,998.059038520617
2024,7,26469,1,23,1,1,202407264691001984,1,1,1,1,2, ,2,72,1,1,10,9,1951,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,1,1,3, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,,,782.257744457633
2024,7,18406,1,54,1,1,202307184061004992,1,1,1,1,2, ,1,26,1,1,8,9,1997,1, , , , , , , , , , , , , , , ,9623,4220,3,5,1, ,3,60,8,8,8,8,8,8,8,56, ,56,1, ,2, ,2,1,4,1600, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1600, , , , , , , ,379,1600,1600,1979,1,,,,458.030365782196
2024,7,18406,1,55,1,1,202307184061004992,1,1,1,1,2, ,2,60,1,1,10,9,1963,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,,,,358.994595511079
2024,7,18406,1,55,1,1,202307184061004992,1,2,3,1,2, ,1,35,2,2,23,4,1989,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,,,,458.030365782196
2024,7,18415,1,14,1,1,202304184151000992,1,1,1,1,2, ,2,68,1,1,18,1,1956,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,,,347.907713525002
2024,7,18483,1,10,1,1,202304184831000992,1,2,2,1,2, ,2,53,2,2,13,11,1970,1, , , , , , , , , , , , , , , ,1219,2829,3,5,1, ,1,13,0,8,8,8,8,8,0,40, ,40,1, ,1,1,1,2,3,1700, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,6,1,3400, , , , , , , ,801,3400,3400,4201,1,,,,315.064318639605
2024,7,18483,1,10,1,1,202404184831000992,1,6,4,1,2, ,2,29,6,6,3,12,1994,1, , , , , , , , , , , , , , , ,4419,8549,3,5,1, ,1,6,2,3,3,3,3,3,2,19, ,19,1, ,1,1,1,2,4,1200, , , , , , , , , , , , , , ,1,2,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,6,1,1200, , , , , , , , ,1200,1200,1200,1,,,,399.967898753558
2024,7,17262,1,36,1,1,202404172621003008,1,2,2,1,2, ,2,51,2,2,3,3,1973,1, , , , , , , , , , , , , , , ,9511,4781,2, ,3,2,1,1,10,10,10,12,12,12,12,78, ,78,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,780, , , , , , ,780,780,780,1,,,,316.193676891246
2024,7,17262,1,36,1,1,202404172621003008,1,4,3,1,2, ,2,23,4,4,31,1,2001,1, , , , , , , , , , , , , , , ,2431,4659,3,5,1, ,5,899,0,8,8,8,8,8,0,40,6,46,1, ,1,1,1,2,4,650, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,650, , , , , , , , ,650,650,650,1,,,,391.978505251869
2024,7,1772003,1,1,1,1,20230417720030998528,1,1,1,1,2, ,2,45,1,1,1,6,1979,1, , , , , , , , , , , , , , , ,9412,5610,3,5,1, ,4,120,3,0,0,0,0,0,3,6, ,6,1, ,2, ,2,2,2,100, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,7,1,433, , , , , , , , ,433,433,433,1,,,,280.262577908205
2024,7,1772003,1,1,1,1,20230417720030998528,1,3,3,1,2, ,2,26,3,3,3,7,1998,1, , , , , , , , , , , , , , , ,5131,5610,3,5,1, ,4,120,13,13,0,13,13,13,13,78, ,78,1, ,2, ,2,2,4,1400,150, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,1400,650, , , , , , ,234,2050,2050,2284,1,,,,355.787779680074
2024,7,1772003,1,1,1,1,20230417720030998528,1,5,3,1,2, ,2,18,5,5,6,5,2006,1, , , , , , , , , , , , , , , ,5131,5610,3,5,3,2,1,5,12,12,0,12,12,12,12,72, ,72,1, ,2, ,2,2,4,1200,30, , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1200,900, , , , , , , ,2100,2100,2100,1,,,,347.435494114194
2024,7,25026,1,11,1,1,202304250261000992,1,1,1,1,2, ,2,97,1,1,22,3,1927,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,3, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,,,609.361262871425
2024,7,25026,1,14,1,1,202304250261000992,1,1,1,1,2, ,2,75,1,1,24,7,1948,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,,,,609.361262871425
2024,7,23793,1,54,1,1,202307237931004992,1,1,1,1,2, ,2,45,1,1,8,8,1978,1, , , , , , , , , , , , , , , ,9511,4781,2, ,3,2,1,1,0,4,4,4,4,4,6,26, ,26,2,25,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,450,50, , , , , ,500,500,500,1,,,,932.727975881731
2024,7,23793,1,54,1,1,202307237931004992,1,2,2,1,2, ,1,40,2,2,21,9,1983,1, , , , , , , , , , , , , , , ,9629,8292,3,5,1, ,5,1000,0,0,0,0,16,16,16,48, ,48,1, ,2, ,2,2,4,1025,6, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025,26, , , , , , ,255,1051,1051,1306,1,,,,1190.03946385375
2024,7,23793,1,54,1,1,202307237931004992,1,3,3,1,2, ,2,22,3,1,19,5,2002,1, , , , , , , , , , , , , , , ,4417,6920,3,5,1, ,3,60,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1100, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1100, , , , , , , , ,1100,1100,1100,1,,,,1156.28282446164
2024,7,18835,1,42,1,1,202307188351004000,1,1,1,1,2, ,1,52,1,1,25,3,1972,1, , , , , , , , , , , , , , , ,3221,8610,3,3, , ,5,9000,12,0,12,0,0,12,0,36, ,36,1, ,2, ,2,2,4,2800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,2800, , , , , , , ,50,2800,2800,2850,1,,,,1458.84065316209
2024,7,18835,1,45,1,1,202307188351004000,1,2,2,1,2, ,2,36,2,2,15,8,1987,1, , , , , , , , , , , , , , , ,3314,4752,3,5,1, ,1,7,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , ,750,3000,3000,3750,1,,,,1625.70038452536
2024,7,18835,1,45,1,1,202307188351004000,1,3,3,1,2, ,2,20,3,3,13,5,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2,5, , ,2,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,,,1587.53630292501
2024,7,2466503,1,245,1,1,20240724665031000064,1,6,6,1,2, ,2,75,6,6,7,2,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,6, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,,,632.524673080783
2024,7,20579,1,5,1,1,202307205791000000,1,2,2,1,2, ,2,43,2,2,29,1,1981,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,,,,825.159216925532
2024,7,20579,1,5,1,1,202307205791000000,1,3,3,1,2, ,2,23,3,2,14,5,2001,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2,2,11, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,,,805.788215978626
2024,7,20579,1,5,1,1,202307205791000000,1,4,6,2, ,1,1,76,4,4,22,6,1948,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,1,2,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,,,,740.465969277493
2024,7,2062402,1,43,1,1,20240720624021000192,1,1,1,1,2, ,2,46,1,1,10,8,1977,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,5243,4791,2, ,2,2,1,1,0,2,2,2,2,2,2,12, ,20,2,20,1,1,1,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1, , ,730,100, , , , , ,830,830,830,1,,,,726.619252796474
2024,7,2062402,1,43,1,1,20240720624021000192,1,3,3,1,2, ,2,16,3,3,25,8,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,3, , ,2,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,9,4, , , , , , , , , , , , ,1,,,,900.774270373391
2024,7,21802,1,28,1,1,202404218021001984,1,2,2,1,2, ,2,57,2,2,23,11,1966,1, , , , , , , , , , , , , , , ,9629,9601,1, ,3,2,1,2,0,9,9,9,9,9,9,54, ,54,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,6,1, , ,1890, , , , , , ,1890,1890,1890,1,,,,824.322477072929
2024,7,1945401,1,100,1,1,20240419454010998784,1,1,1,1,2, ,1,57,1,1,27,8,1966,1, , , , , , , , , , , , , , , ,5211,4630,2, ,2,1,1,3,4,10,10,10,10,10,10,64, ,64,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,1, , ,2000,50, , , , , ,2050,2050,2050,1,,,,1379.19873197014
2024,7,1945401,1,100,1,1,20240419454010998784,1,2,2,1,2, ,2,54,2,2,13,12,1969,1, , , , , , , , , , , , , , , ,5223,4630,4, ,2,1,1,3,10,10,10,10,10,10,10,70, ,70,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,,,,1210.69175740722
2024,7,1945401,1,100,1,1,20240419454010998784,1,4,3,1,2, ,1,21,4,4,20,4,2003,1, , , , , , , , , , , , , , , ,5223,4663,3,5,1, ,2,35,0,9,9,9,9,9,9,54,4,58,1, ,2, ,2,2,4,1025,50, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025,217, , , , , , ,52,1242,1242,1294,1,,,,1400.49385700945
2024,7,1950203,1,76,1,1,20230419502030999552,1,1,1,1,2, ,2,64,1,1,28,2,1960,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,8,0,0,0,0,0,8,40,48,1, ,1,1,1,1,3,70, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,1,6,1,140, , , , , , , , ,140,140,140,1,,,,870.6065950446
2024,7,17877,1,28,1,1,202407178771001984,1,1,1,1,2, ,1,82,1,1,24,12,1941,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,,,391.730078542838
2024,7,17877,1,29,1,1,202407178771001984,1,1,1,1,2, ,1,50,1,1,6,1,1974,1, , , , , , , , , , , , , , , ,4417,4659,3,5,1, ,1,5,0,8,8,8,8,8,0,40, ,40,1, ,1,1,1,2,4,4000, , , , , , , , , , , , , , ,2,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,4000, , , , , , , ,999,4000,4000,4999,1,,,,391.730078542838
2024,7,17387,1,96,1,1,202407173871008992,1,1,1,1,2, ,1,50,1,1,8,3,1974,1, , , , , , , , , , , , , , , ,7223,2511,3,5,1, ,1,10,0,8,8,8,8,8,8,48, ,48,1, ,1,1,1,2,2,350, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1516, , , , , , , , ,1516,1516,1516,1,,,,420.582391624853
2024,7,17387,1,96,1,1,202407173871008992,1,2,2,1,2, ,2,49,2,2,24,6,1975,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2, ,7352,1410,2, ,3,2,1,1,0,0,0,6,6,8,8,28, ,48,2,48,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,700, , , , , , ,700,700,700,1,,,,369.196710414211
2024,7,17387,1,96,1,1,202407173871008992,1,3,3,1,2, ,1,30,3,3,12,10,1993,1, , , , , , , , , , , , , , , ,4222,8220,3,5,1, ,5,1000,0,9,9,9,9,9,5,50, ,50,1, ,2, ,2,2,4,1500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1500, , , , , , , ,25,1500,1500,1525,1,,,,471.04693616867
2024,7,17387,1,96,1,1,202407173871008992,1,5,3,1,2, ,1,23,5,5,13,7,2001,1, , , , , , , , , , , , , , , ,4222,8220,3,5,1, ,4,300,0,8,8,8,8,8,5,45, ,45,1, ,1,1,1,2,4,1025, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , , ,1025,1025,1025,1,,,,427.07627420419
2024,7,25110,1,88,1,1,202407251101008000,1,1,1,1,2, ,2,56,1,1,21,9,1967,1, , , , , , , , , , , , , , , ,9535,4782,1, ,3,2,1,6,0,7,7,7,7,7,7,42, ,42,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,4,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,1,1, , ,1714,66, , , , , ,1780,1780,1780,1,,,,1364.55444489443
2024,7,25110,1,88,1,1,202407251101008000,1,7,4,1,2, ,2,30,7,7,14,1,1994,1, , , , , , , , , , , , , , , ,9535,4782,3,5,3,2,1,6,6,6,0,6,6,6,6,36, ,36,1, ,2, ,2,2,2,250, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,7,1,1083, , , , , , , , ,1083,1083,1083,1,,,,1732.27478254545
2024,7,18840,1,1,1,1,202407188401000000,1,1,1,1,2, ,1,40,1,1,29,11,1983,1, , , , , , , , , , , , , , , ,8322,4321,3,5,1, ,5,8999,0,12,14,12,14,14,12,78, ,78,1, ,2, ,2,2,3,1000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,5,1,2000, , , , , , , ,501,2000,2000,2501,1,,,,1311.71591890366
2024,7,18840,1,1,1,1,202407188401000000,1,2,2,1,2, ,2,41,2,2,20,4,1983,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,7,4, , , , , , , , , , , , ,1,,,,1305.14674120365
2024,7,18840,1,1,1,1,202407188401000000,1,3,3,1,2, ,2,15,3,3,20,10,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,,,1274.50780723657
2024,7,2445302,1,4,1,1,20240724453020999680,1,1,1,1,2, ,2,37,1,1,8,3,1987,1, , , , , , , , , , , , , , , ,3322,8299,3,4,1, ,3,100,0,8,8,8,8,8,4,44, ,44,1, ,1,2,2,2,3,670,150, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1340,150, , , , , , ,75,1490,1490,1565,1,,,,828.268148206149
2024,7,2445302,1,4,1,1,20240724453020999680,1,2,2,1,2, ,1,35,2,2,16,2,1989,1, , , , , , , , , , , , , , , ,3322,8299,3,4,1, ,3,100,0,9,9,9,9,9,9,54, ,66,2,66,2, ,2,2,4,1600, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1,1600, , , , , , , ,346,1600,1600,1946,1,,,,832.437059238948
2024,7,2445302,1,4,1,1,20240724453020999680,1,3,3,1,2, ,2,14,3,3,21,9,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1, ,9412,5610,9, ,3,2,1,2,0,0,0,1,1,1,1,4, , ,1, ,2, , , , , , , , , , , , ,2,4,2,2,5, , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,,,808.824163634332
2024,7,20417,1,61,1,1,202407204171006016,1,1,1,1,2, ,2,60,1,1,6,7,1964,1, , , , , , , , , , , , , , , ,5212,4771,2, ,3,2,1,2,6,6,6,6,6,6,0,36, ,36,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1, , ,296, , , , , , ,296,296,296,1,,,,1042.56366895449
2024,7,20417,1,61,1,1,202407204171006016,1,2,2,1,2, ,1,61,2,2,7,9,1962,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,5223,4771,4, ,3,2,1,2,3,3,3,3,3,3,0,18, ,18,1, ,1,1,1, , , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,,,,1187.670174033
2024,7,20417,1,61,1,1,202407204171006016,1,6,4,1,2, ,1,45,6,6,14,11,1978,1, , , , , , , , , , , , , , , ,7127,2511,3,5,2,2,1,2,0,9,9,9,9,9,9,54, ,54,1, ,2, ,2,1,2,300, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,5,1,1299, , , , , , , , ,1299,1299,1299,1,,,,1187.670174033
2024,7,20417,1,62,1,1,202407204171006016,1,1,1,1,2, ,2,57,1,1,7,2,1967,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,5212,4711,4, ,3,2,1,2,0,0,12,12,12,12,12,60, ,60,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,,,,1042.56366895449
2024,7,20417,1,62,1,1,202407204171006016,1,2,6,1,2, ,2,89,2,1,6,2,1935,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,8,2,2,11, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,,,,1042.56366895449
2024,7,20417,1,62,1,1,202407204171006016,1,3,3,1,2, ,2,35,3,3,3,11,1988,1, , , , , , , , , , , , , , , ,5212,4711,2, ,2,2,1,2,5,6,6,6,6,6,6,41,4,45,1, ,1,1,1,1, , , , , , , ,200, , , , , , , , ,1,2,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1, , ,900, , ,200, , , ,1100,900,1100,1,,,,1323.51388373342
2024,7,20417,1,62,1,1,202407204171006016,1,4,4,1,2, ,1,36,4,4,18,2,1988,1, , , , , , , , , , , , , , , ,2114,729,3,5,1, ,5,2000,12,12,12,12,12,0,0,60, ,82,2,82,2, ,2,2,4,6000,880, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,6000,1479, , , , , , ,4042,7479,7479,11521,1,,,,1330.17550852716
2024,7,22306,1,153,1,1,202407223061015008,1,1,1,1,2, ,1,78,1,1,3,7,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,3,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,,,,1166.3203886747
2024,7,22306,1,153,1,1,202407223061015008,1,2,2,1,2, ,2,75,2,2,9,4,1949,1, , , , , , , , , , , , , , , ,7354,9529,2, ,3,2,1,1,0,6,6,0,0,0,0,12,8,20,1, ,2, ,2,2, , , , , , , ,150, , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,1, , ,120, , ,150, , , ,270,120,270,1,,,,1023.82234578143
